PLAYER CONTRACT SUMMARY
Player Name,Mike#20 Blunden
NHL Player ID,8471663
Official Name,Mike Blunden
Current Team,TBL
Position,R
Number,#46
Export Date,2025-10-17 15:50:24

DATA SUMMARY
Total Contracts,9
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,OTT,2016-07-01,2,1475000,,"UFACap Percent : -%Signing Team: Ottawa SenatorsSigning Date: Jul. 1, 2016"
Standard Contract (Extension),TBL,2015-06-29,1,660000,,"UFACap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Jun. 29, 2015"
Standard Contract,TBL,2014-07-01,1,600000,,"UFACap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Jul. 1, 2014"
Standard Contract (Extension),MTL,2013-06-28,1,550000,,"UFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jun. 28, 2013"
Standard Contract,MTL,2012-07-01,1,575000,,"RFA (Arb)Cap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jul. 1, 2012"
Standard Contract (Extension),CBJ,2011-06-29,1,615000,,"UFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jun. 29, 2011"
Standard Contract,CBJ,2010-08-10,1,590000,,"RFA (Arb)Cap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Aug. 10, 2010"
Standard Contract,CBJ,2009-07-21,1,735000,,"RFA (Arb)Cap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jul. 21, 2009"
Entry-Level Contract,CHI,2006-05-24,3,4750000,,"RFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: May 24, 2006"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2016-17,-,"$737,500",1.0%,"$737,500",$0,$0,"$725,000","$725,000","$275,000"
2017-18,-,"$737,500",1.0%,"$737,500",$0,$0,"$750,000","$750,000","$275,000"
2015-16,-,"$600,000",0.8%,"$600,000",$0,$0,"$600,000","$600,000","$200,000"
2014-15,-,"$600,000",0.9%,"$600,000",$0,$0,"$600,000","$600,000","$200,000"
2013-14,-,"$550,000",0.9%,"$550,000",$0,$0,"$550,000","$550,000","$125,000"
2012-13,-,"$575,000",1.0%,"$575,000",$0,$0,"$575,000","$575,000","$105,000"
2011-12,-,"$615,000",1.0%,"$615,000",$0,$0,"$615,000","$615,000","$100,000"
2010-11,-,"$590,000",1.0%,"$590,000",$0,$0,"$590,000","$590,000","$95,000"
2009-10,-,"$735,000",1.3%,"$735,000",$0,$0,"$735,000","$735,000","$50,000"
2006-07,-,"$701,667",1.6%,"$1,583,333","$915,000","$85,000","$550,000","$635,000","$50,000"
2007-08,-,"$701,667",1.4%,"$1,583,333","$865,000","$85,000","$600,000","$685,000","$50,000"
2008-09,-,"$701,667",1.2%,"$1,583,333","$865,000","$85,000","$700,000","$785,000","$50,000"

