PLAYER CONTRACT SUMMARY
Player Name,Nate#44 Thompson
NHL Player ID,8470775
Official Name,Nate Thompson
Current Team,ANA
Position,C
Number,#44
Export Date,2025-10-17 14:41:28

DATA SUMMARY
Total Contracts,10
Total Contract Details,17

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,PHI,2021-07-28,1,800000,,"UFACap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Jul. 28, 2021"
35+ Contract,WPG,2020-10-10,1,750000,,"UFACap Percent : -%Signing Team: Winnipeg JetsSigning Date: Oct. 10, 2020"
Standard Contract (Extension),MTL,2019-04-25,1,1000000,,"UFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Apr. 25, 2019"
Standard Contract,OTT,2017-07-01,2,3300000,,"UFACap Percent : -%Signing Team: Ottawa SenatorsSigning Date: Jul. 1, 2017"
Standard Contract (Extension),TBL,2013-03-24,4,6400000,,"UFACap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Mar. 24, 2013"
Standard Contract (Extension),TBL,2011-01-31,2,1800000,,"UFACap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Jan. 31, 2011"
Standard Contract,TBL,2010-07-16,1,625000,,"RFA (Arb)Cap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Jul. 16, 2010"
Standard Contract,NYI,2009-07-25,1,550000,,"RFA (Arb)Cap Percent : -%Signing Team: New York IslandersSigning Date: Jul. 25, 2009"
Standard Contract,BOS,2008-07-28,1,500000,,"RFA (Arb)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Jul. 28, 2008"
Entry-Level Contract,BOS,2005-07-28,3,1450000,,"RFACap Percent : -%Signing Team: Boston BruinsSigning Date: Jul. 28, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2021-22,-,"$800,000",1.0%,"$800,000",$0,$0,"$800,000","$800,000",-
2020-21,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000",-
2019-20,-,"$1,000,000",1.2%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2017-18,M-NTC,"$1,650,000",2.2%,"$1,650,000",$0,$0,"$1,650,000","$1,650,000",-
2018-19,M-NTC,"$1,650,000",2.1%,"$1,650,000",$0,$0,"$1,650,000","$1,650,000",-
2013-14,-,"$1,600,000",2.5%,"$1,600,000",$0,$0,"$1,500,000","$1,500,000",-
2014-15,-,"$1,600,000",2.3%,"$1,600,000",$0,$0,"$1,600,000","$1,600,000",-
2015-16,-,"$1,600,000",2.2%,"$1,600,000",$0,$0,"$1,600,000","$1,600,000",-
2016-17,-,"$1,600,000",2.2%,"$1,600,000",$0,$0,"$1,700,000","$1,700,000",-
2011-12,-,"$900,000",1.4%,"$900,000",$0,"$100,000","$850,000","$950,000",-
2012-13,-,"$900,000",1.5%,"$900,000",$0,$0,"$850,000","$850,000",-
2010-11,-,"$625,000",1.1%,"$625,000",$0,$0,"$625,000","$625,000",-
2009-10,-,"$550,000",1.0%,"$550,000",$0,$0,"$550,000","$550,000","$105,000"
2008-09,-,"$500,000",0.9%,"$500,000",$0,$0,"$500,000","$500,000","$70,000"
2005-06,-,"$483,333",1.2%,"$483,333",$0,"$40,000","$450,000","$490,000","$50,000"
2006-07,-,"$483,333",1.1%,"$483,333",$0,"$20,000","$450,000","$470,000","$45,000"
2007-08,-,"$483,333",1.0%,"$483,333",$0,"$15,000","$475,000","$490,000","$40,000"

