PLAYER CONTRACT SUMMARY
Player Name,Mathew#24 Dumba
NHL Player ID,8476856
Official Name,Mathew Dumba
Current Team,PIT
Position,D
Number,#24
Export Date,2025-10-16 16:43:27

DATA SUMMARY
Total Contracts,5
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,DAL,2024-07-01,2,7500000,,"UFACap Percent : 3.9%Signing Team: Dallas StarsSigning Date: Jul. 1, 2024"
Standard Contract,ARI,2023-08-06,1,3900000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Aug. 6, 2023"
Standard Contract,MIN,2018-07-21,5,30000000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Jul. 21, 2018"
Standard Contract,MIN,2016-07-28,2,5100000,,"RFA (Arb)Cap Percent : -%Signing Team: Minnesota WildSigning Date: Jul. 28, 2016"
Entry-Level Contract,MIN,2012-07-19,3,4900000,,"RFACap Percent : -%Signing Team: Minnesota WildSigning Date: Jul. 19, 2012"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$3,750,000",4.3%,"$3,750,000",$0,$0,"$4,000,000","$4,000,000",-
2025-26,-,"$3,750,000",3.9%,"$3,750,000",$0,$0,"$3,500,000","$3,500,000",-
2023-24,-,"$3,900,000",4.7%,"$3,900,000",$0,"$1,350,000","$2,550,000","$3,900,000",-
2018-19,-,"$6,000,000",7.5%,"$6,000,000",$0,$0,"$5,200,000","$5,200,000",-
2019-20,-,"$6,000,000",7.4%,"$6,000,000",$0,$0,"$7,400,000","$7,400,000",-
2020-21,-,"$6,000,000",7.4%,"$6,000,000",$0,$0,"$4,800,000","$4,800,000",-
2021-22,M-NTC,"$6,000,000",7.4%,"$6,000,000",$0,$0,"$7,400,000","$7,400,000",-
2022-23,M-NTC,"$6,000,000",7.3%,"$6,000,000",$0,$0,"$5,200,000","$5,200,000",-
2016-17,-,"$2,550,000",3.5%,"$2,550,000",$0,$0,"$2,350,000","$2,350,000",-
2017-18,-,"$2,550,000",3.4%,"$2,550,000",$0,$0,"$2,750,000","$2,750,000",-
2012-13,-,"$925,000",1.5%,"$1,633,333",$0,"$92,500",-,-,-
2013-14,-,"$894,167",1.4%,"$1,602,500","$425,000","$92,500","$832,500","$925,000","$70,000"
2014-15,-,"$894,167",1.3%,"$1,602,500","$850,000","$92,500","$832,500","$925,000","$70,000"
2015-16,-,"$894,167",1.3%,"$1,602,500","$850,000",$0,"$832,500","$832,500","$70,000"

