PLAYER CONTRACT SUMMARY
Player Name,Evgenii#33 Dadonov
NHL Player ID,8474149
Official Name,Evgenii Dadonov
Current Team,NJD
Position,L
Number,#33
Export Date,2025-10-16 16:36:35

DATA SUMMARY
Total Contracts,5
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,NJD,2025-07-01,1,3350000,,"UFACap Percent : 1.0%Signing Team: New Jersey DevilsSigning Date: Jul. 01, 2025"
Standard Contract (Extension),DAL,2023-06-27,2,4500000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jun. 27, 2023"
Standard Contract,OTT,2020-10-15,3,15000000,,"UFACap Percent : -%Signing Team: Ottawa SenatorsSigning Date: Oct. 15, 2020"
Standard Contract,FLA,2017-07-01,3,12000000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 1, 2017"
Entry-Level Contract,FLA,2009-07-10,3,1962500,,"RFACap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 10, 2009"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,NTC / M-NTC,"$1,000,000",1.0%,"$3,350,000","$2,350,000",$0,"$1,000,000","$1,000,000",-
2023-24,M-NTC,"$2,250,000",2.7%,"$2,250,000",$0,$0,"$2,250,000","$2,250,000",-
2024-25,M-NTC,"$2,250,000",2.6%,"$2,250,000",$0,$0,"$2,250,000","$2,250,000",-
2020-21,M-NTC,"$5,000,000",6.1%,"$5,000,000",$0,$0,"$3,500,000","$3,500,000",-
2021-22,M-NTC,"$5,000,000",6.1%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2022-23,M-NTC,"$5,000,000",6.1%,"$5,000,000",$0,$0,"$6,500,000","$6,500,000",-
2017-18,NMC,"$4,000,000",5.3%,"$4,000,000",$0,"$4,000,000","$650,000","$4,650,000",-
2018-19,NMC,"$4,000,000",5.0%,"$4,000,000",$0,"$1,000,000","$2,750,000","$3,750,000",-
2019-20,"M-NTC, NMC","$4,000,000",4.9%,"$4,000,000",$0,"$1,000,000","$2,600,000","$3,600,000",-
2009-10,-,"$654,167",1.2%,"$875,000","$262,500","$87,500","$525,000","$612,500","$65,000"
2010-11,-,"$654,167",1.1%,"$875,000","$212,500","$87,500","$575,000","$662,500","$65,000"
2011-12,-,"$654,167",1.0%,"$875,000","$187,500","$87,500","$600,000","$687,500","$65,000"

