PLAYER CONTRACT SUMMARY
Player Name,Torey#47 Krug
NHL Player ID,8476792
Official Name,Torey Krug
Current Team,BOS
Position,D
Number,#47
Export Date,2025-10-17 12:46:16

DATA SUMMARY
Total Contracts,5
Total Contract Details,16

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,STL,2020-10-09,7,45500000,,"UFACap Percent : 6.8%Signing Team: St. Louis BluesSigning Date: Oct. 9, 2020"
Standard Contract (Extension),BOS,2016-06-30,4,21000000,,"UFACap Percent : -%Signing Team: Boston BruinsSigning Date: Jun. 30, 2016"
Standard Contract (Extension),BOS,2015-03-06,1,3400000,,"RFA (Arb)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Mar. 6, 2015"
Standard Contract,BOS,2014-10-05,1,1400000,,"RFA (Arb)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Oct. 5, 2014"
Entry-Level Contract,BOS,2012-03-25,3,5112500,,"10.2(c)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Mar. 25, 2012"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2020-21,NTC,"$6,500,000",8.0%,"$6,500,000",$0,$0,"$4,000,000","$4,000,000",-
2021-22,NTC,"$6,500,000",8.0%,"$6,500,000",$0,$0,"$4,000,000","$4,000,000",-
2022-23,NTC,"$6,500,000",7.9%,"$6,500,000",$0,$0,"$8,000,000","$8,000,000",-
2023-24,NTC,"$6,500,000",7.8%,"$6,500,000",$0,$0,"$8,500,000","$8,500,000",-
2024-25,NTC,"$6,500,000",7.4%,"$6,500,000",$0,$0,"$8,500,000","$8,500,000",-
2025-26,M-NTC,"$6,500,000",6.8%,"$6,500,000",$0,$0,"$6,500,000","$6,500,000",-
2026-27,M-NTC,"$6,500,000",6.3%,"$6,500,000",$0,$0,"$6,000,000","$6,000,000",-
2016-17,-,"$5,250,000",7.2%,"$5,250,000",$0,"$1,000,000","$4,000,000","$5,000,000",-
2017-18,-,"$5,250,000",7.0%,"$5,250,000",$0,$0,"$5,500,000","$5,500,000",-
2018-19,M-NTC,"$5,250,000",6.6%,"$5,250,000",$0,$0,"$5,500,000","$5,500,000",-
2019-20,M-NTC,"$5,250,000",6.4%,"$5,250,000",$0,$0,"$5,000,000","$5,000,000",-
2015-16,-,"$3,400,000",4.8%,"$3,400,000",$0,$0,"$3,400,000","$3,400,000",-
2014-15,-,"$1,400,000",2.0%,"$1,400,000",$0,"$500,000","$900,000","$1,400,000",-
2011-12,-,"$916,667",1.4%,"$1,704,167","$662,500","$92,500","$807,500","$900,000","$70,000"
2012-13,-,"$916,667",1.5%,"$1,704,167","$850,000","$92,500","$832,500","$925,000","$70,000"
2013-14,-,"$916,667",1.4%,"$1,704,167","$850,000","$92,500","$832,500","$925,000","$70,000"

