PLAYER CONTRACT SUMMARY
Player Name,Blake#17 Wheeler
NHL Player ID,8471218
Official Name,Blake Wheeler
Current Team,WPG
Position,R
Number,#26
Export Date,2025-10-17 12:53:13

DATA SUMMARY
Total Contracts,6
Total Contract Details,18

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,NYR,2023-07-01,1,1100000,,"UFACap Percent : -%Signing Team: New York RangersSigning Date: Jul. 1, 2023"
Standard Contract (Extension),WPG,2018-09-04,5,41250000,,"UFACap Percent : -%Signing Team: Winnipeg JetsSigning Date: Sep. 4, 2018"
Standard Contract,WPG,2013-07-26,6,33600000,,"UFACap Percent : -%Signing Team: Winnipeg JetsSigning Date: Jul. 26, 2013"
Standard Contract,WPG,2011-07-15,2,5100000,,"RFA (Arb)Cap Percent : -%Signing Team: Winnipeg JetsSigning Date: Jul. 15, 2011"
Standard Contract,BOS,2010-07-30,1,2200000,,"RFA (Arb)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Jul. 30, 2010"
Entry-Level Contract,BOS,2008-07-01,2,5650000,,"RFA (Arb)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Jul. 1, 2008"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,NTC,"$800,000",1.0%,"$1,100,000","$300,000",$0,"$800,000","$800,000",-
2019-20,NMC,"$8,250,000",10.1%,"$8,250,000",$0,"$4,000,000","$6,000,000","$10,000,000",-
2020-21,NMC,"$8,250,000",10.1%,"$8,250,000",$0,$0,"$6,500,000","$6,500,000",-
2021-22,NMC,"$8,250,000",10.1%,"$8,250,000",$0,$0,"$10,000,000","$10,000,000",-
2022-23,"M-NTC, NMC","$8,250,000",10.0%,"$8,250,000",$0,$0,"$6,500,000","$6,500,000",-
2023-24,"M-NTC, NMC","$8,250,000",9.9%,"$8,250,000",$0,$0,"$8,250,000","$8,250,000",-
2024-25,-,-,-,-,$0,$0,-,-,-
2013-14,-,"$5,600,000",8.7%,"$5,600,000",$0,$0,"$4,600,000","$4,600,000",-
2014-15,-,"$5,600,000",8.1%,"$5,600,000",$0,$0,"$5,800,000","$5,800,000",-
2015-16,M-NTC,"$5,600,000",7.8%,"$5,600,000",$0,$0,"$5,800,000","$5,800,000",-
2016-17,M-NTC,"$5,600,000",7.7%,"$5,600,000",$0,$0,"$5,800,000","$5,800,000",-
2017-18,M-NTC,"$5,600,000",7.5%,"$5,600,000",$0,$0,"$5,800,000","$5,800,000",-
2018-19,M-NTC,"$5,600,000",7.0%,"$5,600,000",$0,$0,"$5,800,000","$5,800,000",-
2011-12,-,"$2,550,000",4.0%,"$2,550,000",$0,$0,"$2,450,000","$2,450,000",-
2012-13,-,"$2,550,000",4.3%,"$2,550,000",$0,$0,"$2,650,000","$2,650,000",-
2010-11,-,"$2,200,000",3.7%,"$2,200,000",$0,$0,"$2,200,000","$2,200,000",-
2008-09,-,"$875,000",1.5%,"$2,725,000","$1,850,000","$87,500","$787,500","$875,000","$65,000"
2009-10,-,"$875,000",1.5%,"$2,725,000","$1,850,000","$87,500","$787,500","$875,000","$65,000"

