PLAYER CONTRACT SUMMARY
Player Name,Tristan#67 Luneau
Export Date,2025-10-18 14:17:45

DATA SUMMARY
Total Contracts,1
Total Contract Details,4

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Entry-Level Contract,ANA,2023-09-05,3,2850000,,"RFACap Percent : 0.9%Signing Team: Anaheim DucksSigning Date: Sep. 5, 2023"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,-,"$896,667",1.1%,"$950,000",$0,"$95,000",-,-,-
2024-25,-,"$865,000",1.0%,"$918,333","$80,000","$95,000","$775,000","$870,000","$82,500"
2025-26,-,"$865,000",0.9%,"$918,333","$80,000","$95,000","$775,000","$870,000","$82,500"
2026-27,-,"$865,000",0.8%,"$918,333",$0,$0,"$855,000","$855,000","$82,500"

