PLAYER CONTRACT SUMMARY
Player Name,Kevin#21 Rooney
NHL Player ID,8479291
Official Name,Kevin Rooney
Current Team,NJD
Position,C
Number,#16
Export Date,2025-10-18 14:48:11

DATA SUMMARY
Total Contracts,7
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Two-Way Contract,UTA,2025-10-07,1,775000,,"UFACap Percent : 0.8%Signing Team: Utah MammothSigning Date: Oct. 07, 2025"
Standard Contract (Extension),CGY,2024-03-08,1,1300000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Mar. 8, 2024"
Standard Contract,CGY,2022-07-13,2,2600000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Jul. 13, 2022"
Standard Contract,NYR,2020-10-09,2,1500000,,"UFACap Percent : -%Signing Team: New York RangersSigning Date: Oct. 9, 2020"
Standard Contract,NJD,2018-08-13,2,1400000,,"UFACap Percent : -%Signing Team: New Jersey DevilsSigning Date: Aug. 13, 2018"
Standard Contract,NJD,2017-07-26,1,650000,,"RFA (Arb)Cap Percent : -%Signing Team: New Jersey DevilsSigning Date: Jul. 26, 2017"
Entry-Level Contract,NJD,2017-02-27,1,625000,,"RFA (Arb)Cap Percent : -%Signing Team: New Jersey DevilsSigning Date: Feb. 27, 2017"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$775,000",0.8%,"$775,000",$0,$0,"$775,000","$775,000","$325,000"
2024-25,-,"$1,300,000",1.5%,"$1,300,000",$0,$0,"$1,300,000","$1,300,000",-
2022-23,-,"$1,300,000",1.6%,"$1,300,000",$0,$0,"$1,300,000","$1,300,000",-
2023-24,-,"$1,300,000",1.6%,"$1,300,000",$0,$0,"$1,300,000","$1,300,000",-
2020-21,-,"$750,000",0.9%,"$750,000",$0,$0,"$700,000","$700,000",-
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$800,000","$800,000",-
2018-19,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000","$70,000"
2019-20,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000","$700,000"
2017-18,-,"$650,000",0.9%,"$650,000",$0,$0,"$650,000","$650,000","$70,000"
2016-17,-,"$796,429",1.1%,"$796,429",$0,"$50,000","$575,000","$625,000","$62,500"

