PLAYER CONTRACT SUMMARY
Player Name,Danton#43 Heinen
NHL Player ID,8478046
Official Name,Danton Heinen
Current Team,BOS
Position,C
Number,#43
Export Date,2025-10-18 14:40:25

DATA SUMMARY
Total Contracts,6
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,VAN,2024-07-01,2,4500000,,"UFACap Percent : 2.4%Signing Team: Vancouver CanucksSigning Date: Jul. 1, 2024"
Standard Contract,BOS,2023-10-30,1,775000,,"UFACap Percent : -%Signing Team: Boston BruinsSigning Date: Oct. 30, 2023"
Standard Contract,PIT,2022-07-27,1,1000000,,"UFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jul. 27, 2022"
Standard Contract,PIT,2021-07-29,1,1100000,,"UFA (No QO)Cap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jul. 29, 2021"
Standard Contract,BOS,2019-07-09,2,5600000,,"UFA (No QO)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Jul. 9, 2019"
Entry-Level Contract,BOS,2016-04-11,3,2987500,,"RFA (Arb)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Apr. 11, 2016"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,M-NTC,"$1,100,000",1.3%,"$2,250,000",$0,"$1,725,000","$775,000","$2,500,000",-
2025-26,M-NTC,"$1,100,000",1.2%,"$2,250,000",$0,"$1,225,000","$775,000","$2,000,000",-
2023-24,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000",-
2022-23,-,"$1,000,000",1.2%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2021-22,-,"$1,100,000",1.3%,"$1,100,000",$0,$0,"$1,100,000","$1,100,000",-
2019-20,-,"$2,800,000",3.4%,"$2,800,000",$0,$0,"$2,825,000","$2,825,000",-
2020-21,-,"$2,800,000",3.4%,"$2,800,000",$0,$0,"$2,775,000","$2,775,000",-
2016-17,-,"$872,500",1.2%,"$995,833","$157,500","$92,500","$675,000","$767,500","$70,000"
2017-18,-,"$872,500",1.2%,"$995,833",$0,"$92,500","$832,500","$925,000","$70,000"
2018-19,-,"$872,500",1.1%,"$995,833","$212,500","$92,500","$832,500","$925,000","$70,000"

