PLAYER CONTRACT SUMMARY
Player Name,Alexandar#40 Georgiev
NHL Player ID,8480382
Official Name,Alexandar Georgiev
Current Team,NYR
Position,G
Number,#40
Export Date,2025-10-18 14:19:47

DATA SUMMARY
Total Contracts,4
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,BUF,2025-09-12,1,825000,,"UFACap Percent : 0.9%Signing Team: Buffalo SabresSigning Date: Sep. 12, 2025"
Standard Contract (Extension),COL,2022-07-10,3,10200000,,"UFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: Jul. 10, 2022"
Standard Contract,NYR,2020-10-15,2,4850000,,"RFA (Arb)Cap Percent : -%Signing Team: New York RangersSigning Date: Oct. 15, 2020"
Entry-Level Contract,NYR,2017-07-17,3,2775000,,"RFA (Arb)Cap Percent : -%Signing Team: New York RangersSigning Date: Jul. 17, 2017"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$825,000",0.9%,"$825,000",$0,$0,"$825,000","$825,000",-
2022-23,-,"$3,400,000",4.1%,"$3,400,000",$0,$0,"$3,600,000","$3,600,000",-
2023-24,-,"$3,400,000",4.1%,"$3,400,000",$0,$0,"$3,700,000","$3,700,000",-
2024-25,-,"$3,400,000",3.9%,"$3,400,000",$0,$0,"$2,900,000","$2,900,000",-
2020-21,-,"$2,425,000",3.0%,"$2,425,000",$0,$0,"$2,200,000","$2,200,000",-
2021-22,-,"$2,425,000",3.0%,"$2,425,000",$0,$0,"$2,650,000","$2,650,000",-
2017-18,-,"$792,500",1.1%,"$925,000","$132,500","$92,500","$700,000","$792,500","$70,000"
2018-19,-,"$792,500",1.0%,"$925,000","$132,500","$92,500","$700,000","$792,500","$70,000"
2019-20,-,"$792,500",1.0%,"$925,000","$132,500","$92,500","$700,000","$792,500","$70,000"

