PLAYER CONTRACT SUMMARY
Player Name,Trevor#83 Daley
NHL Player ID,8470110
Official Name,Trevor Daley
Current Team,CHI
Position,D
Number,#6
Export Date,2025-10-17 15:08:23

DATA SUMMARY
Total Contracts,4
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,DET,2017-07-01,3,9500000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Jul. 1, 2017"
Standard Contract (Extension),DAL,2010-12-09,6,19800000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Dec. 9, 2010"
Standard Contract (Extension),DAL,2008-05-28,3,6900000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: May 28, 2008"
Standard Contract,DAL,2006-08-31,2,1575000,,"RFA (Arb)Cap Percent : -%Signing Team: Dallas StarsSigning Date: Aug. 31, 2006"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2017-18,NTC,"$3,166,666",4.2%,"$3,166,666",$0,$0,"$4,000,000","$4,000,000",-
2018-19,NTC,"$3,166,666",4.0%,"$3,166,666",$0,$0,"$3,300,000","$3,300,000",-
2019-20,M-NTC,"$3,166,666",3.9%,"$3,166,666",$0,$0,"$2,200,000","$2,200,000",-
2011-12,M-NTC,"$3,300,000",5.1%,"$3,300,000",$0,"$250,000","$3,250,000","$3,500,000",-
2012-13,M-NTC,"$3,300,000",5.5%,"$3,300,000",$0,"$250,000","$3,250,000","$3,500,000",-
2013-14,M-NTC,"$3,300,000",5.1%,"$3,300,000",$0,"$250,000","$3,250,000","$3,500,000",-
2014-15,M-NTC,"$3,300,000",4.8%,"$3,300,000",$0,"$250,000","$3,250,000","$3,500,000",-
2015-16,-,"$3,300,000",4.6%,"$3,300,000",$0,$0,"$3,100,000","$3,100,000",-
2016-17,-,"$3,300,000",4.5%,"$3,300,000",$0,$0,"$2,700,000","$2,700,000",-
2008-09,-,"$2,300,000",4.1%,"$2,300,000",$0,$0,"$2,100,000","$2,100,000",-
2009-10,-,"$2,300,000",4.0%,"$2,300,000",$0,$0,"$2,300,000","$2,300,000",-
2010-11,-,"$2,300,000",3.9%,"$2,300,000",$0,$0,"$2,500,000","$2,500,000",-
2006-07,-,"$787,500",1.8%,"$787,500",$0,$0,"$775,000","$775,000",-
2007-08,-,"$787,500",1.6%,"$787,500",$0,$0,"$800,000","$800,000",-

