PLAYER CONTRACT SUMMARY
Player Name,Vince#29 Dunn
NHL Player ID,8478407
Official Name,Vince Dunn
Current Team,SEA
Position,D
Number,#29
Export Date,2025-10-16 16:44:26

DATA SUMMARY
Total Contracts,4
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,SEA,2023-07-21,4,29400000,,"UFACap Percent : 7.7%Signing Team: Seattle KrakenSigning Date: Jul. 21, 2023"
Standard Contract,SEA,2021-08-06,2,8000000,,"RFA (Arb)Cap Percent : -%Signing Team: Seattle KrakenSigning Date: Aug. 6, 2021"
Standard Contract,STL,2020-12-31,1,1875000,,"RFA (Arb)Cap Percent : -%Signing Team: St. Louis BluesSigning Date: Dec. 31, 2020"
Entry-Level Contract,STL,2015-09-24,3,2775000,,"RFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Sep. 24, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,-,"$7,350,000",8.8%,"$7,350,000",$0,$0,"$9,000,000","$9,000,000",-
2024-25,NTC,"$7,350,000",8.4%,"$7,350,000",$0,$0,"$8,000,000","$8,000,000",-
2025-26,M-NTC,"$7,350,000",7.7%,"$7,350,000",$0,$0,"$7,000,000","$7,000,000",-
2026-27,M-NTC,"$7,350,000",7.1%,"$7,350,000",$0,$0,"$5,400,000","$5,400,000",-
2021-22,-,"$4,000,000",4.9%,"$4,000,000",$0,$0,"$4,000,000","$4,000,000",-
2022-23,-,"$4,000,000",4.8%,"$4,000,000",$0,$0,"$4,000,000","$4,000,000",-
2020-21,-,"$1,875,000",2.3%,"$1,875,000",$0,$0,"$1,875,000","$1,875,000",-
2015-16,-,"$759,167",1.1%,"$925,000",$0,"$92,500",-,-,-
2016-17,-,"$728,333",1.0%,"$894,167",$0,"$92,500",-,-,-
2017-18,-,"$722,500",1.0%,"$888,333","$257,500","$92,500","$650,000","$742,500","$70,000"
2018-19,-,"$722,500",0.9%,"$888,333","$182,500",$0,"$650,000","$650,000","$70,000"
2019-20,-,"$722,500",0.9%,"$888,333","$57,500",$0,"$775,000","$775,000","$70,000"

