PLAYER CONTRACT SUMMARY
Player Name,Dan#5 Hamhuis
NHL Player ID,8469465
Official Name,Dan Hamhuis
Current Team,VAN
Position,D
Number,#2
Export Date,2025-10-17 15:11:48

DATA SUMMARY
Total Contracts,5
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,NSH,2018-07-25,2,2500000,,"UFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Jul. 25, 2018"
Standard Contract,DAL,2016-07-01,2,7500000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jul. 1, 2016"
Standard Contract,VAN,2010-07-01,6,27000000,,"UFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 1, 2010"
Standard Contract,NSH,2006-09-21,4,8000000,,"UFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Sep. 21, 2006"
Standard Contract,NSH,2005-08-16,1,901740,,"RFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Aug. 16, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2018-19,-,"$1,250,000",1.6%,"$1,250,000",$0,$0,"$1,500,000","$1,500,000",-
2019-20,-,"$1,250,000",1.5%,"$1,250,000",$0,$0,"$1,000,000","$1,000,000",-
2016-17,M-NTC,"$3,750,000",5.1%,"$3,750,000",$0,"$1,000,000","$3,500,000","$4,500,000",-
2017-18,M-NTC,"$3,750,000",5.0%,"$3,750,000",$0,"$1,000,000","$2,000,000","$3,000,000",-
2010-11,NTC,"$4,500,000",7.6%,"$4,500,000",$0,"$2,000,000","$3,000,000","$5,000,000",-
2011-12,NTC,"$4,500,000",7.0%,"$4,500,000",$0,"$2,000,000","$3,000,000","$5,000,000",-
2012-13,NTC,"$4,500,000",7.5%,"$4,500,000",$0,"$2,000,000","$2,250,000","$4,250,000",-
2013-14,NTC,"$4,500,000",7.0%,"$4,500,000",$0,"$1,000,000","$3,250,000","$4,250,000",-
2014-15,NTC,"$4,500,000",6.5%,"$4,500,000",$0,"$1,000,000","$3,250,000","$4,250,000",-
2015-16,NTC,"$4,500,000",6.3%,"$4,500,000",$0,"$1,000,000","$3,250,000","$4,250,000",-
2006-07,-,"$2,000,000",4.5%,"$2,000,000",$0,$0,"$1,500,000","$1,500,000",-
2007-08,-,"$2,000,000",4.0%,"$2,000,000",$0,$0,"$1,750,000","$1,750,000",-
2008-09,-,"$2,000,000",3.5%,"$2,000,000",$0,$0,"$2,250,000","$2,250,000",-
2009-10,-,"$2,000,000",3.5%,"$2,000,000",$0,$0,"$2,500,000","$2,500,000",-
2005-06,-,"$901,740",2.3%,"$901,740",$0,$0,"$901,740","$901,740",-

