PLAYER CONTRACT SUMMARY
Player Name,Anton#15 Lundell
NHL Player ID,8482113
Official Name,Anton Lundell
Current Team,FLA
Position,C
Number,#15
Export Date,2025-10-16 16:32:46

DATA SUMMARY
Total Contracts,2
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,FLA,2024-07-03,6,30000000,,"UFACap Percent : 5.2%Signing Team: Florida PanthersSigning Date: Jul. 3, 2024"
Entry-Level Contract,FLA,2021-06-07,3,5325000,,"RFACap Percent : -%Signing Team: Florida PanthersSigning Date: Jun. 7, 2021"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$5,000,000",5.7%,"$5,000,000",$0,"$2,500,000","$3,400,000","$5,900,000",-
2025-26,-,"$5,000,000",5.2%,"$5,000,000",$0,"$2,500,000","$3,400,000","$5,900,000",-
2026-27,-,"$5,000,000",4.8%,"$5,000,000",$0,$0,"$5,900,000","$5,900,000",-
2027-28,-,"$5,000,000",4.4%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2028-29,-,"$5,000,000",4.1%,"$5,000,000",$0,$0,"$3,650,000","$3,650,000",-
2029-30,-,"$5,000,000",3.8%,"$5,000,000",$0,$0,"$3,650,000","$3,650,000",-
2021-22,-,"$925,000",1.1%,"$1,775,000","$850,000","$92,500","$832,500","$925,000","$80,000"
2022-23,-,"$925,000",1.1%,"$1,775,000","$850,000","$92,500","$832,500","$925,000","$80,000"
2023-24,-,"$925,000",1.1%,"$1,775,000","$850,000","$92,500","$832,500","$925,000","$80,000"

