PLAYER CONTRACT SUMMARY
Player Name,Jon#4 Merrill
NHL Player ID,8475750
Official Name,Jon Merrill
Current Team,NJD
Position,D
Number,#7
Export Date,2025-10-17 12:34:48

DATA SUMMARY
Total Contracts,6
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),MIN,2022-01-11,3,3600000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Jan. 11, 2022"
Standard Contract,MIN,2021-07-29,1,850000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Jul. 29, 2021"
Standard Contract,DET,2020-10-09,1,925000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Oct. 9, 2020"
Standard Contract (Extension),VGK,2018-01-16,2,2750000,,"UFACap Percent : -%Signing Team: Vegas Golden KnightsSigning Date: Jan. 16, 2018"
Standard Contract,NJD,2016-07-01,2,2275000,,"RFA (Arb)Cap Percent : -%Signing Team: New Jersey DevilsSigning Date: Jul. 1, 2016"
Entry-Level Contract,NJD,2013-04-30,3,2700000,,"UFA (No QO)Cap Percent : -%Signing Team: New Jersey DevilsSigning Date: Apr. 30, 2013"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,-,"$1,200,000",1.5%,"$1,200,000",$0,$0,"$1,200,000","$1,200,000",-
2023-24,-,"$1,200,000",1.4%,"$1,200,000",$0,$0,"$1,200,000","$1,200,000",-
2024-25,-,"$1,200,000",1.4%,"$1,200,000",$0,$0,"$1,200,000","$1,200,000",-
2021-22,-,"$850,000",1.0%,"$850,000",$0,$0,"$850,000","$850,000",-
2020-21,-,"$925,000",1.1%,"$925,000",$0,$0,"$925,000","$925,000",-
2018-19,-,"$1,375,000",1.7%,"$1,375,000",$0,$0,"$1,275,000","$1,275,000",-
2019-20,-,"$1,375,000",1.7%,"$1,375,000",$0,$0,"$1,475,000","$1,475,000",-
2016-17,-,"$1,137,500",1.6%,"$1,137,500",$0,$0,"$1,000,000","$1,000,000",-
2017-18,-,"$1,137,500",1.5%,"$1,137,500",$0,$0,"$1,275,000","$1,275,000",-
2013-14,-,"$840,000",1.3%,"$900,000","$60,000","$90,000","$750,000","$840,000","$67,500"
2014-15,-,"$840,000",1.2%,"$900,000","$60,000","$90,000","$750,000","$840,000","$67,500"
2015-16,-,"$840,000",1.2%,"$900,000","$60,000","$90,000","$750,000","$840,000","$67,500"

