PLAYER CONTRACT SUMMARY
Player Name,Samuel#67 Savoie
Export Date,2025-10-18 14:25:24

DATA SUMMARY
Total Contracts,1
Total Contract Details,4

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Entry-Level Contract,CHI,2023-07-25,3,2850000,,"RFACap Percent : 0.9%Signing Team: Chicago BlackhawksSigning Date: Jul. 25, 2023"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,-,"$878,333",1.1%,"$950,000",$0,"$95,000",-,-,-
2024-25,-,"$846,667",1.0%,"$918,333","$80,000","$95,000","$775,000","$870,000","$82,500"
2025-26,-,"$846,667",0.9%,"$918,333","$80,000","$95,000","$775,000","$870,000","$82,500"
2026-27,-,"$846,667",0.8%,"$918,333","$55,000",$0,"$800,000","$800,000","$82,500"

