PLAYER CONTRACT SUMMARY
Player Name,Derek#10 Ryan
NHL Player ID,8478585
Official Name,Derek Ryan
Current Team,CAR
Position,C
Number,#7
Export Date,2025-10-17 12:36:42

DATA SUMMARY
Total Contracts,6
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract (Extension),EDM,2023-06-13,2,1800000,,"UFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Jun. 13, 2023"
Standard Contract,EDM,2021-07-28,2,2500000,,"UFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Jul. 28, 2021"
Standard Contract,CGY,2018-07-01,3,9375000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Jul. 1, 2018"
Standard Contract (Extension),CAR,2017-06-26,1,1425000,,"UFACap Percent : -%Signing Team: Carolina HurricanesSigning Date: Jun. 26, 2017"
Standard Contract (Extension),CAR,2016-06-16,1,600000,,"UFACap Percent : -%Signing Team: Carolina HurricanesSigning Date: Jun. 16, 2016"
Standard Contract (Extension),CAR,2015-06-15,1,600000,,"UFACap Percent : -%Signing Team: Carolina HurricanesSigning Date: Jun. 15, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,-,"$900,000",1.1%,"$900,000",$0,"$125,000","$775,000","$900,000",-
2024-25,-,"$900,000",1.0%,"$900,000",$0,$0,"$900,000","$900,000",-
2021-22,-,"$1,250,000",1.5%,"$1,250,000",$0,$0,"$1,250,000","$1,250,000",-
2022-23,-,"$1,250,000",1.5%,"$1,250,000",$0,$0,"$1,250,000","$1,250,000",-
2018-19,-,"$3,125,000",3.9%,"$3,125,000",$0,$0,"$3,125,000","$3,125,000",-
2019-20,-,"$3,125,000",3.8%,"$3,125,000",$0,$0,"$3,125,000","$3,125,000",-
2020-21,-,"$3,125,000",3.8%,"$3,125,000",$0,$0,"$3,125,000","$3,125,000",-
2017-18,-,"$1,425,000",1.9%,"$1,425,000",$0,$0,"$1,425,000","$1,425,000",-
2016-17,-,"$600,000",0.8%,"$600,000",$0,$0,"$600,000","$600,000","$300,000"
2015-16,-,"$600,000",0.8%,"$600,000",$0,$0,"$600,000","$600,000","$150,000"

