PLAYER CONTRACT SUMMARY
Player Name,Nicolas#44 Deslauriers
NHL Player ID,8475235
Official Name,Nicolas Deslauriers
Current Team,PHI
Position,L
Number,#44
Export Date,2025-10-16 16:41:51

DATA SUMMARY
Total Contracts,6
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,PHI,2022-07-13,4,7000000,,"UFACap Percent : 1.8%Signing Team: Philadelphia FlyersSigning Date: Jul. 13, 2022"
Standard Contract (Extension),ANA,2020-02-15,2,2000000,,"UFACap Percent : -%Signing Team: Anaheim DucksSigning Date: Feb. 15, 2020"
Standard Contract (Extension),MTL,2018-02-19,2,1900000,,"UFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Feb. 19, 2018"
Standard Contract (Extension),BUF,2016-06-20,2,1550000,,"UFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Jun. 20, 2016"
Standard Contract (Extension),BUF,2014-05-26,2,1275000,,"RFA (Arb)Cap Percent : -%Signing Team: Buffalo SabresSigning Date: May 26, 2014"
Entry-Level Contract,LAK,2011-05-31,3,2150000,,"RFACap Percent : -%Signing Team: Los Angeles KingsSigning Date: May 31, 2011"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,M-NTC,"$1,750,000",2.1%,"$1,750,000",$0,"$1,000,000","$1,000,000","$2,000,000",-
2023-24,M-NTC,"$1,750,000",2.1%,"$1,750,000",$0,$0,"$2,000,000","$2,000,000",-
2024-25,-,"$1,750,000",2.0%,"$1,750,000",$0,$0,"$1,500,000","$1,500,000",-
2025-26,-,"$1,750,000",1.8%,"$1,750,000",$0,$0,"$1,500,000","$1,500,000",-
2020-21,-,"$1,000,000",1.2%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2021-22,-,"$1,000,000",1.2%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2018-19,-,"$950,000",1.2%,"$950,000",$0,"$200,000","$750,000","$950,000",-
2019-20,-,"$950,000",1.2%,"$950,000",$0,"$100,000","$850,000","$950,000",-
2016-17,-,"$775,000",1.1%,"$775,000",$0,$0,"$775,000","$775,000",-
2017-18,-,"$775,000",1.0%,"$775,000",$0,$0,"$775,000","$775,000",-
2014-15,-,"$637,500",0.9%,"$637,500",$0,$0,"$625,000","$625,000",-
2015-16,-,"$637,500",0.9%,"$637,500",$0,$0,"$650,000","$650,000",-
2011-12,-,"$608,333",0.9%,"$716,667","$105,000","$70,000","$525,000","$595,000","$60,000"
2012-13,-,"$608,333",1.0%,"$716,667","$95,000","$70,000","$535,000","$605,000","$60,000"
2013-14,-,"$608,333",0.9%,"$716,667","$125,000","$75,000","$550,000","$625,000","$65,000"

