PLAYER CONTRACT SUMMARY
Player Name,Jonathan#10 Huberdeau
NHL Player ID,8476456
Official Name,Jonathan Huberdeau
Current Team,CGY
Position,L
Number,#10
Export Date,2025-10-16 16:26:45

DATA SUMMARY
Total Contracts,4
Total Contract Details,20

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),CGY,2022-08-04,8,84000000,,"UFACap Percent : 11.0%Signing Team: Calgary FlamesSigning Date: Aug. 4, 2022"
Standard Contract (Extension),FLA,2016-09-06,6,35400000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Sep. 6, 2016"
Standard Contract,FLA,2015-09-17,2,6500000,,"RFA (Arb)Cap Percent : -%Signing Team: Florida PanthersSigning Date: Sep. 17, 2015"
Entry-Level Contract,FLA,2011-10-11,3,9675000,,"RFACap Percent : -%Signing Team: Florida PanthersSigning Date: Oct. 11, 2011"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,NMC,"$10,500,000",12.6%,"$10,500,000",$0,"$7,000,000","$3,500,000","$10,500,000",-
2024-25,NMC,"$10,500,000",11.9%,"$10,500,000",$0,"$7,000,000","$3,500,000","$10,500,000",-
2025-26,NMC,"$10,500,000",11.0%,"$10,500,000",$0,"$7,000,000","$3,500,000","$10,500,000",-
2026-27,NMC,"$10,500,000",10.1%,"$10,500,000",$0,"$9,500,000","$1,000,000","$10,500,000",-
2027-28,NMC,"$10,500,000",9.3%,"$10,500,000",$0,"$9,500,000","$1,000,000","$10,500,000",-
2028-29,NMC,"$10,500,000",8.6%,"$10,500,000",$0,"$7,000,000","$3,500,000","$10,500,000",-
2029-30,"M-NTC, NMC","$10,500,000",8.0%,"$10,500,000",$0,"$9,500,000","$1,000,000","$10,500,000",-
2030-31,"M-NTC, NMC","$10,500,000",7.5%,"$10,500,000",$0,"$5,000,000","$5,500,000","$10,500,000",-
2017-18,-,"$5,900,000",7.9%,"$5,900,000",$0,$0,"$6,200,000","$6,200,000",-
2018-19,-,"$5,900,000",7.4%,"$5,900,000",$0,$0,"$6,200,000","$6,200,000",-
2019-20,NMC,"$5,900,000",7.2%,"$5,900,000",$0,$0,"$6,200,000","$6,200,000",-
2020-21,NMC,"$5,900,000",7.2%,"$5,900,000",$0,"$2,000,000","$3,300,000","$5,300,000",-
2021-22,NMC,"$5,900,000",7.2%,"$5,900,000",$0,"$2,000,000","$3,300,000","$5,300,000",-
2022-23,M-NTC,"$5,900,000",7.2%,"$5,900,000",$0,"$2,000,000","$4,200,000","$6,200,000",-
2015-16,-,"$3,250,000",4.6%,"$3,250,000",$0,$0,"$2,500,000","$2,500,000",-
2016-17,-,"$3,250,000",4.5%,"$3,250,000",$0,$0,"$4,000,000","$4,000,000",-
2011-12,-,"$925,000",1.4%,"$3,225,000",$0,"$92,500",-,-,-
2012-13,-,"$894,167",1.5%,"$3,194,167","$2,300,000","$92,500","$832,500","$925,000","$70,000"
2013-14,-,"$894,167",1.4%,"$3,194,167","$2,300,000","$92,500","$832,500","$925,000","$70,000"
2014-15,-,"$894,167",1.3%,"$3,194,167","$2,300,000",$0,"$832,500","$832,500","$70,000"

