PLAYER CONTRACT SUMMARY
Player Name,Chris# Higgins
NHL Player ID,8470274
Official Name,Chris Higgins
Current Team,VAN
Position,L
Number,#20
Export Date,2025-10-17 15:56:34

DATA SUMMARY
Total Contracts,5
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),VAN,2013-04-02,4,10000000,,"UFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Apr. 2, 2013"
Standard Contract,VAN,2011-07-01,2,3800000,,"UFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 1, 2011"
Standard Contract,FLA,2010-07-01,1,1600000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 1, 2010"
Standard Contract,NYR,2009-07-06,1,2250000,,"UFACap Percent : -%Signing Team: New York RangersSigning Date: Jul. 6, 2009"
Standard Contract (Extension),MTL,2007-06-15,2,3400000,,"RFA (Arb)Cap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jun. 15, 2007"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2013-14,M-NTC,"$2,500,000",3.9%,"$2,500,000",$0,$0,"$2,500,000","$2,500,000",-
2014-15,M-NTC,"$2,500,000",3.6%,"$2,500,000",$0,$0,"$2,500,000","$2,500,000",-
2015-16,M-NTC,"$2,500,000",3.5%,"$2,500,000",$0,$0,"$2,500,000","$2,500,000",-
2016-17,M-NTC,"$2,500,000",3.4%,"$2,500,000",$0,$0,"$2,500,000","$2,500,000",-
2011-12,-,"$1,900,000",3.0%,"$1,900,000",$0,$0,"$1,900,000","$1,900,000",-
2012-13,-,"$1,900,000",3.2%,"$1,900,000",$0,$0,"$1,900,000","$1,900,000",-
2010-11,-,"$1,600,000",2.7%,"$1,600,000",$0,$0,"$1,600,000","$1,600,000",-
2009-10,-,"$2,250,000",4.0%,"$2,250,000",$0,$0,"$2,250,000","$2,250,000",-
2007-08,-,"$1,700,000",3.4%,"$1,700,000",$0,$0,"$1,500,000","$1,500,000",-
2008-09,-,"$1,700,000",3.0%,"$1,700,000",$0,$0,"$1,900,000","$1,900,000",-

