PLAYER CONTRACT SUMMARY
Player Name,Dustin#33 Byfuglien
NHL Player ID,8470834
Official Name,Dustin Byfuglien
Current Team,WPG
Position,D
Number,#33
Export Date,2025-10-17 15:20:14

DATA SUMMARY
Total Contracts,4
Total Contract Details,16

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),WPG,2016-02-08,5,38000000,,"UFACap Percent : -%Signing Team: Winnipeg JetsSigning Date: Feb. 8, 2016"
Standard Contract (Extension),ATL,2011-02-11,5,26000000,,"UFACap Percent : -%Signing Team: Atlanta ThrashersSigning Date: Feb. 11, 2011"
Standard Contract (Extension),CHI,2008-05-31,3,9000000,,"RFA (Arb)Cap Percent : -%Signing Team: Chicago BlackhawksSigning Date: May 31, 2008"
Entry-Level Contract,CHI,2005-07-28,3,1945000,,"RFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Jul. 28, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2016-17,NMC,"$7,600,000",10.4%,"$7,600,000",$0,"$2,000,000","$6,000,000","$8,000,000",-
2017-18,NMC,"$7,600,000",10.1%,"$7,600,000",$0,$0,"$8,000,000","$8,000,000",-
2018-19,M-NTC,"$7,600,000",9.6%,"$7,600,000",$0,$0,"$8,000,000","$8,000,000",-
2019-20,M-NTC,"$7,600,000",9.3%,"$7,600,000",$0,$0,"$8,000,000","$8,000,000",-
2020-21,M-NTC,"$7,600,000",9.3%,"$7,600,000",$0,$0,"$6,000,000","$6,000,000",-
2011-12,-,"$5,200,000",8.1%,"$5,200,000",$0,$0,"$4,250,000","$4,250,000",-
2012-13,M-NTC,"$5,200,000",8.7%,"$5,200,000",$0,$0,"$4,250,000","$4,250,000",-
2013-14,M-NTC,"$5,200,000",8.1%,"$5,200,000",$0,$0,"$5,750,000","$5,750,000",-
2014-15,M-NTC,"$5,200,000",7.5%,"$5,200,000",$0,$0,"$5,750,000","$5,750,000",-
2015-16,NMC,"$5,200,000",7.3%,"$5,200,000",$0,$0,"$6,000,000","$6,000,000",-
2008-09,-,"$3,000,000",5.3%,"$3,000,000",$0,$0,"$3,000,000","$3,000,000",-
2009-10,-,"$3,000,000",5.3%,"$3,000,000",$0,$0,"$3,000,000","$3,000,000",-
2010-11,-,"$3,000,000",5.1%,"$3,000,000",$0,$0,"$3,000,000","$3,000,000",-
2005-06,-,"$608,333",1.6%,"$648,333","$20,000","$100,000","$450,000","$550,000","$50,000"
2006-07,-,"$608,333",1.4%,"$648,333","$10,000","$100,000","$500,000","$600,000","$50,000"
2007-08,-,"$608,333",1.2%,"$648,333","$90,000","$100,000","$575,000","$675,000","$50,000"

