PLAYER CONTRACT SUMMARY
Player Name,Noah#47 Juulsen
NHL Player ID,8478454
Official Name,Noah Juulsen
Current Team,PHI
Position,D
Number,#47
Export Date,2025-10-16 16:42:23

DATA SUMMARY
Total Contracts,6
Total Contract Details,11

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,PHI,2025-07-01,1,900000,,"UFACap Percent : 0.9%Signing Team: Philadelphia FlyersSigning Date: Jul. 01, 2025"
Standard Contract (Extension),VAN,2023-06-30,2,1550000,,"UFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jun. 30, 2023"
Standard Contract (Extension),VAN,2022-07-01,1,750000,,"UFA (Group 6)Cap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 1, 2022"
Standard Contract (Extension),FLA,2021-07-26,1,750000,,"UFA (Group 6)Cap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 26, 2021"
Standard Contract (Extension),MTL,2020-10-08,1,700000,,"RFA (Arb)Cap Percent : -%Signing Team: Montreal CanadiensSigning Date: Oct. 8, 2020"
Entry-Level Contract,MTL,2015-07-09,3,3375000,,"RFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jul. 9, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$900,000",0.9%,"$900,000",$0,$0,"$900,000","$900,000",-
2023-24,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$450,000"
2024-25,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$475,000"
2022-23,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$250,000"
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$150,000"
2020-21,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000","$125,000"
2015-16,-,"$925,000",1.3%,"$1,125,000",$0,"$92,500",-,-,-
2016-17,-,"$894,167",1.2%,"$1,094,167",$0,"$92,500",-,-,-
2017-18,-,"$863,333",1.2%,"$1,063,333",$0,"$92,500","$832,500","$925,000","$70,000"
2018-19,-,"$863,333",1.1%,"$1,063,333","$425,000",$0,"$832,500","$832,500","$70,000"
2019-20,-,"$863,333",1.1%,"$1,063,333","$175,000",$0,"$832,500","$832,500","$70,000"

