PLAYER CONTRACT SUMMARY
Player Name,Cameron#34 Hughes
NHL Player ID,8478888
Official Name,Cameron Hughes
Current Team,BOS
Position,C
Number,#53
Export Date,2025-10-18 14:26:58

DATA SUMMARY
Total Contracts,5
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Two-Way Contract,DAL,2025-06-20,2,1550000,,"UFACap Percent : 0.8%Signing Team: Dallas StarsSigning Date: Jun. 20, 2025"
Standard Contract,DAL,2024-07-01,1,775000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jul. 1, 2024"
Standard Contract,SEA,2022-07-14,2,1525000,,"UFACap Percent : -%Signing Team: Seattle KrakenSigning Date: Jul. 14, 2022"
Standard Contract (Extension),BOS,2021-07-07,1,750000,,"UFA (Group 6)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Jul. 7, 2021"
Entry-Level Contract,BOS,2018-03-10,3,2775000,,"RFA (Arb)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Mar. 10, 2018"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$775,000",0.8%,"$775,000",$0,$0,"$775,000","$775,000","$450,000"
2026-27,-,"$775,000",0.7%,"$775,000",$0,$0,"$775,000","$775,000","$450,000"
2024-25,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$375,000"
2022-23,-,"$762,500",0.9%,"$762,500",$0,$0,"$750,000","$750,000","$250,000"
2023-24,-,"$762,500",0.9%,"$762,500",$0,$0,"$775,000","$775,000","$300,000"
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$100,000"
2018-19,-,"$792,500",1.0%,"$925,000","$182,500","$92,500","$650,000","$742,500","$70,000"
2019-20,-,"$792,500",1.0%,"$925,000","$132,500","$92,500","$700,000","$792,500","$70,000"
2020-21,-,"$792,500",1.0%,"$925,000","$82,500","$92,500","$750,000","$842,500","$70,000"

