PLAYER CONTRACT SUMMARY
Player Name,Byron#51 Froese
NHL Player ID,8475278
Official Name,Byron Froese
Current Team,TOR
Position,C
Number,#56
Export Date,2025-10-17 12:52:40

DATA SUMMARY
Total Contracts,6
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,VGK,2022-07-13,2,1525000,,"UFACap Percent : -%Signing Team: Vegas Golden KnightsSigning Date: Jul. 13, 2022"
Standard Contract,CGY,2020-10-09,2,1450000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Oct. 9, 2020"
Standard Contract,CGY,2019-07-01,1,700000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Jul. 1, 2019"
Standard Contract,MTL,2017-07-01,2,1300000,,"UFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jul. 1, 2017"
Standard Contract,TOR,2015-07-03,2,1150000,,"UFA (Group 6)Cap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Jul. 3, 2015"
Entry-Level Contract,CHI,2011-05-31,3,1795000,,"RFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: May 31, 2011"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,-,"$762,500",0.9%,"$762,500",$0,$0,"$750,000","$750,000","$450,000"
2023-24,-,"$762,500",0.9%,"$762,500",$0,$0,"$775,000","$775,000","$475,000"
2020-21,-,"$725,000",0.9%,"$725,000",$0,$0,"$700,000","$700,000","$350,000"
2021-22,-,"$725,000",0.9%,"$725,000",$0,$0,"$750,000","$750,000","$400,000"
2019-20,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000","$350,000"
2017-18,-,"$650,000",0.9%,"$650,000",$0,$0,"$650,000","$650,000","$250,000"
2018-19,-,"$650,000",0.8%,"$650,000",$0,$0,"$650,000","$650,000","$650,000"
2015-16,-,"$575,000",0.8%,"$575,000",$0,$0,"$575,000","$575,000","$100,000"
2016-17,-,"$575,000",0.8%,"$575,000",$0,$0,"$575,000","$575,000","$100,000"
2011-12,-,"$598,333",0.9%,"$658,333","$60,000","$65,000","$525,000","$590,000","$67,500"
2012-13,-,"$598,333",1.0%,"$658,333","$60,000","$65,000","$525,000","$590,000","$67,500"
2013-14,-,"$598,333",0.9%,"$658,333","$60,000","$65,000","$550,000","$615,000","$67,500"

