PLAYER CONTRACT SUMMARY
Player Name,Justin#4 Schultz
NHL Player ID,8474602
Official Name,Justin Schultz
Current Team,EDM
Position,D
Number,#19
Export Date,2025-10-17 12:49:53

DATA SUMMARY
Total Contracts,7
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,SEA,2022-07-13,2,6000000,,"UFACap Percent : -%Signing Team: Seattle KrakenSigning Date: Jul. 13, 2022"
Standard Contract,WSH,2020-10-09,2,8000000,,"UFACap Percent : -%Signing Team: Washington CapitalsSigning Date: Oct. 9, 2020"
Standard Contract,PIT,2017-07-01,3,16500000,,"UFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jul. 1, 2017"
Standard Contract,PIT,2016-07-13,1,1400000,,"RFA (Arb)Cap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jul. 13, 2016"
Standard Contract,EDM,2015-07-15,1,3900000,,"UFA (No QO)Cap Percent : -%Signing Team: Edmonton OilersSigning Date: Jul. 15, 2015"
Standard Contract,EDM,2014-09-07,1,3675000,,"RFA (Arb)Cap Percent : -%Signing Team: Edmonton OilersSigning Date: Sep. 7, 2014"
Entry-Level Contract,EDM,2012-06-29,2,7550000,,"RFA (Arb)Cap Percent : -%Signing Team: Edmonton OilersSigning Date: Jun. 29, 2012"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,M-NTC,"$3,000,000",3.6%,"$3,000,000",$0,$0,"$3,000,000","$3,000,000",-
2023-24,M-NTC,"$3,000,000",3.6%,"$3,000,000",$0,$0,"$3,000,000","$3,000,000",-
2020-21,-,"$4,000,000",4.9%,"$4,000,000",$0,$0,"$3,000,000","$3,000,000",-
2021-22,-,"$4,000,000",4.9%,"$4,000,000",$0,$0,"$5,000,000","$5,000,000",-
2017-18,-,"$5,500,000",7.3%,"$5,500,000",$0,"$1,000,000","$4,500,000","$5,500,000",-
2018-19,M-NTC,"$5,500,000",6.9%,"$5,500,000",$0,"$1,000,000","$4,000,000","$5,000,000",-
2019-20,M-NTC,"$5,500,000",6.7%,"$5,500,000",$0,"$1,000,000","$5,000,000","$6,000,000",-
2016-17,-,"$1,400,000",1.9%,"$1,400,000",$0,$0,"$1,400,000","$1,400,000",-
2015-16,-,"$3,900,000",5.5%,"$3,900,000",$0,$0,"$3,900,000","$3,900,000",-
2014-15,-,"$3,675,000",5.3%,"$3,675,000",$0,$0,"$3,675,000","$3,675,000",-
2012-13,-,"$925,000",1.5%,"$3,775,000","$2,850,000","$92,500","$832,500","$925,000","$70,000"
2013-14,-,"$925,000",1.4%,"$3,775,000","$2,850,000","$92,500","$832,500","$925,000","$70,000"

