PLAYER CONTRACT SUMMARY
Player Name,Matt#18 Stajan
NHL Player ID,8470162
Official Name,Matt Stajan
Current Team,CGY
Position,C
Number,#18
Export Date,2025-10-17 15:28:04

DATA SUMMARY
Total Contracts,4
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),CGY,2014-01-20,4,12500000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Jan. 20, 2014"
Standard Contract (Extension),CGY,2010-03-01,4,14000000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Mar. 1, 2010"
Standard Contract,TOR,2008-07-07,2,3500000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Jul. 7, 2008"
Standard Contract,TOR,2006-09-13,2,1750000,,"RFA (Arb)Cap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Sep. 13, 2006"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2014-15,M-NTC,"$3,125,000",4.5%,"$3,125,000",$0,"$250,000","$3,375,000","$3,625,000",-
2015-16,M-NTC,"$3,125,000",4.4%,"$3,125,000",$0,$0,"$3,375,000","$3,375,000",-
2016-17,M-NTC,"$3,125,000",4.3%,"$3,125,000",$0,$0,"$3,000,000","$3,000,000",-
2017-18,M-NTC,"$3,125,000",4.2%,"$3,125,000",$0,"$500,000","$2,000,000","$2,500,000",-
2010-11,-,"$3,500,000",5.9%,"$3,500,000",$0,$0,"$4,500,000","$4,500,000",-
2011-12,-,"$3,500,000",5.4%,"$3,500,000",$0,$0,"$4,500,000","$4,500,000",-
2012-13,-,"$3,500,000",5.8%,"$3,500,000",$0,$0,"$2,500,000","$2,500,000",-
2013-14,-,"$3,500,000",5.4%,"$3,500,000",$0,$0,"$2,500,000","$2,500,000",-
2008-09,-,"$1,750,000",3.1%,"$1,750,000",$0,$0,"$1,750,000","$1,750,000",-
2009-10,-,"$1,750,000",3.1%,"$1,750,000",$0,$0,"$1,750,000","$1,750,000",-
2006-07,-,"$875,000",2.0%,"$875,000",$0,$0,"$800,000","$800,000",-
2007-08,-,"$875,000",1.7%,"$875,000",$0,$0,"$950,000","$950,000",-

