PLAYER CONTRACT SUMMARY
Player Name,Jordan#11 Schroeder
NHL Player ID,8475147
Official Name,Jordan Schroeder
Current Team,MIN
Position,C
Number,#10
Export Date,2025-10-17 15:29:28

DATA SUMMARY
Total Contracts,5
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),CBJ,2017-06-27,2,1300000,,"UFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jun. 27, 2017"
Standard Contract,MIN,2016-07-23,1,650000,,"RFA (Arb)Cap Percent : -%Signing Team: Minnesota WildSigning Date: Jul. 23, 2016"
Standard Contract,MIN,2014-07-15,2,1200000,,"RFA (Arb)Cap Percent : -%Signing Team: Minnesota WildSigning Date: Jul. 15, 2014"
Standard Contract,VAN,2013-07-24,1,600000,,"RFA (Arb)Cap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 24, 2013"
Entry-Level Contract,WSH,2010-03-17,3,3075000,,"RFACap Percent : -%Signing Team: Washington CapitalsSigning Date: Mar. 17, 2010"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2017-18,-,"$650,000",0.9%,"$650,000",$0,$0,"$650,000","$650,000","$275,000"
2018-19,-,"$650,000",0.8%,"$650,000",$0,$0,"$650,000","$650,000","$650,000"
2016-17,-,"$650,000",0.9%,"$650,000",$0,$0,"$650,000","$650,000","$275,000"
2014-15,-,"$600,000",0.9%,"$600,000",$0,$0,"$600,000","$600,000","$100,000"
2015-16,-,"$600,000",0.8%,"$600,000",$0,$0,"$600,000","$600,000","$125,000"
2013-14,-,"$600,000",0.9%,"$600,000",$0,$0,"$600,000","$600,000",-
2010-11,-,"$900,000",1.5%,"$1,025,000","$125,000","$90,000","$810,000","$900,000","$67,500"
2011-12,-,"$900,000",1.4%,"$1,025,000","$125,000","$90,000","$810,000","$900,000","$67,500"
2012-13,-,"$900,000",1.5%,"$1,025,000","$125,000","$90,000","$810,000","$900,000","$67,500"

