PLAYER CONTRACT SUMMARY
Player Name,Nick#21 Cousins
NHL Player ID,8476393
Official Name,Nick Cousins
Current Team,OTT
Position,C
Number,#21
Export Date,2025-10-16 16:40:43

DATA SUMMARY
Total Contracts,8
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),OTT,2025-06-30,1,825000,,"UFACap Percent : 0.9%Signing Team: Ottawa SenatorsSigning Date: Jun. 30, 2025"
Standard Contract,OTT,,1,800000,,UFACap Percent : -%Signing Team: Ottawa SenatorsSigning Date: 2024-08-29
Standard Contract,FLA,2022-07-13,2,2200000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 13, 2022"
Standard Contract,NSH,2020-10-09,2,3000000,,"UFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Oct. 9, 2020"
Standard Contract,MTL,2019-07-05,1,1000000,,"UFA (No QO)Cap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jul. 5, 2019"
Standard Contract,ARI,2017-07-01,2,2000000,,"UFA (No QO)Cap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jul. 1, 2017"
Standard Contract,PHI,2016-07-14,1,840000,,"RFA (Arb)Cap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Jul. 14, 2016"
Entry-Level Contract,PHI,2013-03-27,3,2775000,,"RFA (Arb)Cap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Mar. 27, 2013"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$825,000",0.9%,"$825,000",$0,$0,"$825,000","$825,000",-
2024-25,-,"$800,000",0.9%,"$800,000",$0,$0,"$800,000","$800,000",-
2022-23,-,"$1,100,000",1.3%,"$1,100,000",$0,"$350,000","$750,000","$1,100,000",-
2023-24,-,"$1,100,000",1.3%,"$1,100,000",$0,"$325,000","$775,000","$1,100,000",-
2020-21,-,"$1,500,000",1.8%,"$1,500,000",$0,$0,"$1,000,000","$1,000,000",-
2021-22,-,"$1,500,000",1.8%,"$1,500,000",$0,$0,"$2,000,000","$2,000,000",-
2019-20,-,"$1,000,000",1.2%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2017-18,-,"$1,000,000",1.3%,"$1,000,000",$0,$0,"$950,000","$950,000",-
2018-19,-,"$1,000,000",1.3%,"$1,000,000",$0,$0,"$1,050,000","$1,050,000",-
2016-17,-,"$840,000",1.2%,"$840,000",$0,$0,"$840,000","$840,000","$70,000"
2012-13,-,"$842,500",1.4%,"$925,000",$0,"$92,500",-,-,-
2013-14,-,"$842,500",1.3%,"$925,000","$132,500","$92,500","$700,000","$792,500","$60,000"
2014-15,-,"$842,500",1.2%,"$925,000","$82,500","$92,500","$750,000","$842,500","$70,000"
2015-16,-,"$842,500",1.2%,"$925,000","$32,500",$0,"$892,500","$892,500","$70,000"

