PLAYER CONTRACT SUMMARY
Player Name,Conor#43 Sheary
NHL Player ID,8477839
Official Name,Conor Sheary
Current Team,NYR
Position,L
Number,#43
Export Date,2025-10-16 16:40:08

DATA SUMMARY
Total Contracts,6
Total Contract Details,11

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),NYR,2025-10-06,1,775000,,"UFACap Percent : 0.8%Signing Team: New York RangersSigning Date: Oct. 06, 2025"
Standard Contract,TBL,2023-07-01,3,6000000,,"UFACap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Jul. 1, 2023"
Standard Contract (Extension),WSH,2021-04-14,2,3000000,,"UFACap Percent : -%Signing Team: Washington CapitalsSigning Date: Apr. 14, 2021"
Standard Contract,WSH,2020-12-22,1,735000,,"UFACap Percent : -%Signing Team: Washington CapitalsSigning Date: Dec. 22, 2020"
Standard Contract,PIT,2017-07-30,3,9000000,,"UFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jul. 30, 2017"
Entry-Level Contract,PIT,2015-07-01,2,1850000,,"RFA (Arb)Cap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jul. 1, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$775,000",0.8%,"$775,000",$0,$0,"$775,000","$775,000","$250,000"
2023-24,NTC,"$2,000,000",2.4%,"$2,000,000",$0,"$1,000,000","$1,500,000","$2,500,000",-
2024-25,M-NTC,"$2,000,000",2.3%,"$2,000,000",$0,$0,"$2,000,000","$2,000,000",-
2021-22,-,"$1,500,000",1.8%,"$1,500,000",$0,$0,"$1,250,000","$1,250,000",-
2022-23,-,"$1,500,000",1.8%,"$1,500,000",$0,$0,"$1,750,000","$1,750,000",-
2020-21,-,"$735,000",0.9%,"$735,000",$0,$0,"$735,000","$735,000",-
2017-18,-,"$3,000,000",4.0%,"$3,000,000",$0,"$1,000,000","$2,000,000","$3,000,000",-
2018-19,-,"$3,000,000",3.8%,"$3,000,000",$0,$0,"$3,000,000","$3,000,000",-
2019-20,-,"$3,000,000",3.7%,"$3,000,000",$0,$0,"$3,000,000","$3,000,000",-
2015-16,-,"$667,500",0.9%,"$925,000","$257,500","$92,500","$575,000","$667,500","$70,000"
2016-17,-,"$667,500",0.9%,"$925,000","$257,500","$92,500","$575,000","$667,500","$70,000"

