PLAYER CONTRACT SUMMARY
Player Name,Dominic#25 Toninato
NHL Player ID,8476952
Official Name,Dominic Toninato
Current Team,COL
Position,C
Number,#47
Export Date,2025-10-18 14:25:37

DATA SUMMARY
Total Contracts,6
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Two-Way Contract,CHI,2025-07-01,2,1700000,,"UFACap Percent : 0.9%Signing Team: Chicago BlackhawksSigning Date: Jul. 01, 2025"
Standard Contract (Extension),WPG,2023-04-19,2,1550000,,"UFACap Percent : -%Signing Team: Winnipeg JetsSigning Date: Apr. 19, 2023"
Standard Contract (Extension),WPG,2021-07-06,2,1500000,,"UFACap Percent : -%Signing Team: Winnipeg JetsSigning Date: Jul. 6, 2021"
Standard Contract,WPG,2020-10-10,1,700000,,"UFACap Percent : -%Signing Team: Winnipeg JetsSigning Date: Oct. 10, 2020"
Standard Contract,FLA,2019-07-15,1,775000,,"UFA (No QO)Cap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 15, 2019"
Entry-Level Contract,COL,2017-08-16,2,1850000,,"RFA (Arb)Cap Percent : -%Signing Team: Colorado AvalancheSigning Date: Aug. 16, 2017"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$850,000",0.9%,"$850,000",$0,$0,"$850,000","$850,000","$450,000"
2026-27,-,"$850,000",0.8%,"$850,000",$0,$0,"$850,000","$850,000","$500,000"
2023-24,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$350,000"
2024-25,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$350,000"
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$400,000"
2022-23,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$750,000"
2020-21,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000","$350,000"
2019-20,-,"$775,000",1.0%,"$775,000",$0,$0,"$775,000","$775,000","$100,000"
2017-18,-,"$925,000",1.2%,"$925,000",$0,"$92,500","$832,500","$925,000","$70,000"
2018-19,-,"$925,000",1.2%,"$925,000",$0,"$92,500","$832,500","$925,000","$70,000"

