PLAYER CONTRACT SUMMARY
Player Name,Frank#77 Vatrano
NHL Player ID,8478366
Official Name,Frank Vatrano
Current Team,ANA
Position,R
Number,#77
Export Date,2025-10-16 16:22:20

DATA SUMMARY
Total Contracts,5
Total Contract Details,13

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),ANA,2025-01-06,3,18000000,,"UFACap Percent : 4.8%Signing Team: Anaheim DucksSigning Date: Jan. 06, 2025"
Standard Contract,ANA,2022-07-13,3,10950000,,"UFACap Percent : -%Signing Team: Anaheim DucksSigning Date: Jul. 13, 2022"
Standard Contract (Extension),FLA,2019-02-23,3,7600000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Feb. 23, 2019"
Standard Contract (Extension),FLA,2018-06-29,1,925000,,"RFA (Arb)Cap Percent : -%Signing Team: Florida PanthersSigning Date: Jun. 29, 2018"
Entry-Level Contract,BOS,2015-03-15,3,2775000,,"RFA (Arb)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Mar. 15, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$4,571,189",4.8%,"$6,000,000",$0,$0,"$3,000,000","$6,000,000",-
2026-27,-,"$4,571,189",4.4%,"$6,000,000",$0,$0,"$3,000,000","$6,000,000",-
2027-28,-,"$4,571,189",4.0%,"$6,000,000",$0,$0,"$3,000,000","$6,000,000",-
2022-23,-,"$3,650,000",4.4%,"$3,650,000",$0,$0,"$3,650,000","$3,650,000",-
2023-24,-,"$3,650,000",4.4%,"$3,650,000",$0,$0,"$3,650,000","$3,650,000",-
2024-25,-,"$3,650,000",4.1%,"$3,650,000",$0,$0,"$3,650,000","$3,650,000",-
2019-20,-,"$2,533,333",3.1%,"$2,533,333",$0,$0,"$2,500,000","$2,500,000",-
2020-21,-,"$2,533,333",3.1%,"$2,533,333",$0,"$250,000","$2,250,000","$2,500,000",-
2021-22,-,"$2,533,333",3.1%,"$2,533,333",$0,$0,"$2,600,000","$2,600,000",-
2018-19,-,"$925,000",1.2%,"$925,000",$0,$0,"$925,000","$925,000",-
2015-16,-,"$792,500",1.1%,"$925,000","$182,500","$92,500","$650,000","$742,500","$70,000"
2016-17,-,"$792,500",1.1%,"$925,000","$132,500","$92,500","$700,000","$792,500","$70,000"
2017-18,-,"$792,500",1.1%,"$925,000","$82,500","$92,500","$750,000","$842,500","$70,000"

