PLAYER CONTRACT SUMMARY
Player Name,Mark#44 Barberio
NHL Player ID,8474717
Official Name,Mark Barberio
Current Team,MTL
Position,D
Number,#45
Export Date,2025-10-17 15:10:13

DATA SUMMARY
Total Contracts,6
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),COL,2018-05-15,2,2900000,,"UFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: May 15, 2018"
Standard Contract (Extension),MTL,2016-06-13,2,1500000,,"UFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jun. 13, 2016"
Standard Contract,MTL,2015-07-01,1,600000,,"RFA (Arb)Cap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jul. 1, 2015"
Standard Contract (Extension),TBL,2014-06-27,1,874125,,"UFA (No QO)Cap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Jun. 27, 2014"
Standard Contract,TBL,2013-07-16,1,605000,,"RFA (Arb)Cap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Jul. 16, 2013"
Entry-Level Contract,TBL,2010-05-29,3,1740000,,"RFACap Percent : -%Signing Team: Tampa Bay LightningSigning Date: May 29, 2010"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2018-19,-,"$1,450,000",1.8%,"$1,450,000",$0,$0,"$1,450,000","$1,450,000",-
2019-20,-,"$1,450,000",1.8%,"$1,450,000",$0,$0,"$1,450,000","$1,450,000",-
2016-17,-,"$750,000",1.0%,"$750,000",$0,$0,"$800,000","$800,000",-
2017-18,-,"$750,000",1.0%,"$750,000",$0,$0,"$700,000","$700,000",-
2015-16,-,"$600,000",0.8%,"$600,000",$0,$0,"$600,000","$600,000","$325,000"
2014-15,-,"$874,125",1.3%,"$874,125",$0,$0,"$874,125","$874,125",-
2013-14,-,"$605,000",0.9%,"$605,000",$0,$0,"$605,000","$605,000","$55,000"
2010-11,-,"$580,000",1.0%,"$580,000",$0,"$45,000","$525,000","$570,000","$50,000"
2011-12,-,"$580,000",0.9%,"$580,000",$0,"$45,000","$525,000","$570,000","$50,000"
2012-13,-,"$580,000",1.0%,"$580,000",$0,"$50,000","$550,000","$600,000","$55,000"

