PLAYER CONTRACT SUMMARY
Player Name,Stefan#22 Matteau
NHL Player ID,8476870
Official Name,Stefan Matteau
Current Team,MTL
Position,C
Number,#21
Export Date,2025-10-17 15:00:16

DATA SUMMARY
Total Contracts,6
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,COL,2021-07-29,1,750000,,"UFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: Jul. 29, 2021"
Standard Contract,CBJ,2020-02-19,2,1450000,,"UFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Feb. 19, 2020"
Standard Contract (Extension),VGK,2018-06-11,1,650000,,"UFA (Group 6)Cap Percent : -%Signing Team: Vegas Golden KnightsSigning Date: Jun. 11, 2018"
Standard Contract,VGK,2017-07-01,1,650000,,"RFA (Arb)Cap Percent : -%Signing Team: Vegas Golden KnightsSigning Date: Jul. 1, 2017"
Standard Contract,NJD,2015-07-17,2,1225000,,"UFA (No QO)Cap Percent : -%Signing Team: New Jersey DevilsSigning Date: Jul. 17, 2015"
Entry-Level Contract,NJD,2012-08-14,3,2775000,,"RFACap Percent : -%Signing Team: New Jersey DevilsSigning Date: Aug. 14, 2012"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$225,000"
2019-20,-,"$725,000",0.9%,"$725,000",$0,$0,"$700,000","$700,000","$125,000"
2020-21,-,"$725,000",0.9%,"$725,000",$0,$0,"$750,000","$750,000","$150,000"
2018-19,-,"$650,000",0.8%,"$650,000",$0,$0,"$650,000","$650,000","$110,000"
2017-18,-,"$650,000",0.9%,"$650,000",$0,$0,"$650,000","$650,000","$100,000"
2015-16,-,"$612,500",0.9%,"$612,500",$0,$0,"$575,000","$575,000",-
2016-17,-,"$612,500",0.8%,"$612,500",$0,$0,"$650,000","$650,000",-
2012-13,-,"$842,500",1.4%,"$925,000","$82,500","$92,500","$750,000","$842,500","$70,000"
2013-14,-,"$842,500",1.3%,"$925,000","$82,500","$92,500","$750,000","$842,500","$70,000"
2014-15,-,"$842,500",1.2%,"$925,000","$82,500","$92,500","$750,000","$842,500","$70,000"

