PLAYER CONTRACT SUMMARY
Player Name,Jamie#14 Benn
NHL Player ID,8473994
Official Name,Jamie Benn
Current Team,DAL
Position,L
Number,#14
Export Date,2025-10-16 16:29:26

DATA SUMMARY
Total Contracts,4
Total Contract Details,18

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract (Extension),DAL,2025-06-26,1,4000000,,"UFACap Percent : 1.0%Signing Team: Dallas StarsSigning Date: Jun. 26, 2025"
Standard Contract (Extension),DAL,2016-07-15,8,76000000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jul. 15, 2016"
Standard Contract,DAL,2013-01-24,5,26250000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jan. 24, 2013"
Entry-Level Contract,DAL,2008-07-11,3,2550000,,"RFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jul. 11, 2008"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$1,000,000",1.0%,"$4,000,000","$3,000,000",$0,"$1,000,000","$1,000,000",-
2017-18,NMC,"$9,500,000",12.7%,"$9,500,000",$0,"$8,000,000","$5,000,000","$13,000,000",-
2018-19,NMC,"$9,500,000",11.9%,"$9,500,000",$0,"$8,000,000","$5,000,000","$13,000,000",-
2019-20,NMC,"$9,500,000",11.7%,"$9,500,000",$0,"$8,000,000","$5,000,000","$13,000,000",-
2020-21,NMC,"$9,500,000",11.7%,"$9,500,000",$0,"$8,000,000","$1,000,000","$9,000,000",-
2021-22,NMC,"$9,500,000",11.7%,"$9,500,000",$0,"$7,500,000","$1,000,000","$8,500,000",-
2022-23,NMC,"$9,500,000",11.5%,"$9,500,000",$0,"$5,500,000","$1,000,000","$6,500,000",-
2023-24,NMC,"$9,500,000",11.4%,"$9,500,000",$0,"$5,500,000","$1,000,000","$6,500,000",-
2024-25,NMC,"$9,500,000",10.8%,"$9,500,000",$0,"$5,500,000","$1,000,000","$6,500,000",-
2012-13,-,"$5,250,000",8.8%,"$5,250,000",$0,$0,"$4,500,000","$4,500,000",-
2013-14,-,"$5,250,000",8.2%,"$5,250,000",$0,$0,"$5,000,000","$5,000,000",-
2014-15,-,"$5,250,000",7.6%,"$5,250,000",$0,$0,"$5,250,000","$5,250,000",-
2015-16,-,"$5,250,000",7.4%,"$5,250,000",$0,$0,"$5,750,000","$5,750,000",-
2016-17,NMC,"$5,250,000",7.2%,"$5,250,000",$0,$0,"$5,750,000","$5,750,000",-
2008-09,-,"$658,333",1.2%,"$850,000",$0,"$85,000",-,-,-
2009-10,-,"$630,000",1.1%,"$821,667","$265,000","$85,000","$500,000","$585,000","$65,000"
2010-11,-,"$630,000",1.1%,"$821,667","$215,000","$85,000","$550,000","$635,000","$65,000"
2011-12,-,"$630,000",1.0%,"$821,667","$95,000",$0,"$670,000","$670,000","$65,000"

