PLAYER CONTRACT SUMMARY
Player Name,Nino#62 Niederreiter
NHL Player ID,8475799
Official Name,Nino Niederreiter
Current Team,WPG
Position,R
Number,#62
Export Date,2025-10-16 16:53:06

DATA SUMMARY
Total Contracts,5
Total Contract Details,17

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),WPG,2023-12-04,3,12000000,,"UFACap Percent : 4.2%Signing Team: Winnipeg JetsSigning Date: Dec. 4, 2023"
Standard Contract,NSH,2022-07-21,2,8000000,,"UFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Jul. 21, 2022"
Standard Contract,MIN,2017-07-30,5,26250000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Jul. 30, 2017"
Standard Contract,MIN,2014-09-20,3,8000000,,"RFA (Arb)Cap Percent : -%Signing Team: Minnesota WildSigning Date: Sep. 20, 2014"
Entry-Level Contract,NYI,2010-09-21,3,8475000,,"RFACap Percent : -%Signing Team: New York IslandersSigning Date: Sep. 21, 2010"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$4,000,000",4.5%,"$4,000,000",$0,$0,"$4,500,000","$4,500,000",-
2025-26,-,"$4,000,000",4.2%,"$4,000,000",$0,$0,"$4,000,000","$4,000,000",-
2026-27,-,"$4,000,000",3.8%,"$4,000,000",$0,$0,"$3,500,000","$3,500,000",-
2022-23,-,"$4,000,000",4.8%,"$4,000,000",$0,$0,"$4,000,000","$4,000,000",-
2023-24,-,"$4,000,000",4.8%,"$4,000,000",$0,$0,"$4,000,000","$4,000,000",-
2017-18,-,"$5,250,000",7.0%,"$5,250,000",$0,$0,"$4,600,000","$4,600,000",-
2018-19,-,"$5,250,000",6.6%,"$5,250,000",$0,$0,"$6,075,000","$6,075,000",-
2019-20,-,"$5,250,000",6.4%,"$5,250,000",$0,$0,"$5,850,000","$5,850,000",-
2020-21,-,"$5,250,000",6.4%,"$5,250,000",$0,$0,"$4,250,000","$4,250,000",-
2021-22,-,"$5,250,000",6.4%,"$5,250,000",$0,$0,"$5,475,000","$5,475,000",-
2014-15,-,"$2,666,667",3.9%,"$2,666,667",$0,$0,"$1,900,000","$1,900,000",-
2015-16,-,"$2,666,667",3.7%,"$2,666,667",$0,$0,"$2,600,000","$2,600,000",-
2016-17,-,"$2,666,667",3.7%,"$2,666,667",$0,$0,"$3,500,000","$3,500,000",-
2010-11,-,"$900,000",1.5%,"$2,825,000",$0,"$90,000",-,-,-
2011-12,-,"$870,000",1.4%,"$2,795,000","$1,925,000","$90,000","$810,000","$900,000","$67,500"
2012-13,-,"$870,000",1.5%,"$2,795,000","$1,925,000","$90,000","$810,000","$900,000","$67,500"
2013-14,-,"$870,000",1.4%,"$2,795,000","$1,925,000",$0,"$810,000","$810,000","$67,500"

