PLAYER CONTRACT SUMMARY
Player Name,Tage#72 Thompson
NHL Player ID,8479420
Official Name,Tage Thompson
Current Team,BUF
Position,C
Number,#72
Export Date,2025-10-16 16:24:06

DATA SUMMARY
Total Contracts,3
Total Contract Details,13

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),BUF,2022-08-30,7,50000000,,"UFACap Percent : 7.5%Signing Team: Buffalo SabresSigning Date: Aug. 30, 2022"
Standard Contract (Extension),BUF,2020-10-05,3,4200000,,"RFA (Arb)Cap Percent : -%Signing Team: Buffalo SabresSigning Date: Oct. 5, 2020"
Entry-Level Contract,STL,2017-03-07,3,3412500,,"RFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Mar. 7, 2017"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,-,"$7,142,857",8.6%,"$7,142,857",$0,"$2,000,000","$5,142,858","$7,142,858",-
2024-25,M-NTC,"$7,142,857",8.1%,"$7,142,857",$0,$0,"$7,142,857","$7,142,857",-
2025-26,M-NTC,"$7,142,857",7.5%,"$7,142,857",$0,$0,"$7,142,857","$7,142,857",-
2026-27,M-NTC,"$7,142,857",6.9%,"$7,142,857",$0,$0,"$7,142,857","$7,142,857",-
2027-28,M-NTC,"$7,142,857",6.3%,"$7,142,857",$0,$0,"$7,142,857","$7,142,857",-
2028-29,M-NTC,"$7,142,857",5.8%,"$7,142,857",$0,$0,"$7,142,857","$7,142,857",-
2029-30,M-NTC,"$7,142,857",5.4%,"$7,142,857",$0,$0,"$7,142,857","$7,142,857",-
2020-21,-,"$1,400,000",1.7%,"$1,400,000",$0,$0,"$1,200,000","$1,200,000",-
2021-22,-,"$1,400,000",1.7%,"$1,400,000",$0,$0,"$1,400,000","$1,400,000",-
2022-23,-,"$1,400,000",1.7%,"$1,400,000",$0,$0,"$1,600,000","$1,600,000",-
2017-18,-,"$925,000",1.2%,"$1,137,500",$0,"$92,500","$832,500","$925,000","$70,000"
2018-19,-,"$925,000",1.2%,"$1,137,500","$212,500","$92,500","$832,500","$925,000","$70,000"
2019-20,-,"$925,000",1.1%,"$1,137,500","$425,000","$92,500","$832,500","$925,000","$70,000"

