PLAYER CONTRACT SUMMARY
Player Name,Jalen#5 Chatfield
NHL Player ID,8478970
Official Name,Jalen Chatfield
Current Team,CAR
Position,D
Number,#5
Export Date,2025-10-16 16:25:12

DATA SUMMARY
Total Contracts,5
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),CAR,2024-06-13,3,9000000,,"UFACap Percent : 3.1%Signing Team: Carolina HurricanesSigning Date: Jun. 13, 2024"
Standard Contract (Extension),CAR,2022-01-21,2,1525000,,"UFACap Percent : -%Signing Team: Carolina HurricanesSigning Date: Jan. 21, 2022"
Standard Contract,CAR,2021-07-29,1,750000,,"RFA (Arb)Cap Percent : -%Signing Team: Carolina HurricanesSigning Date: Jul. 29, 2021"
Standard Contract,VAN,2020-12-09,1,700000,,"UFA (Group 6)Cap Percent : -%Signing Team: Vancouver CanucksSigning Date: Dec. 9, 2020"
Entry-Level Contract,VAN,2017-03-13,3,2295000,,"RFA (Arb)Cap Percent : -%Signing Team: Vancouver CanucksSigning Date: Mar. 13, 2017"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,NMC,"$3,000,000",3.4%,"$3,000,000",$0,"$2,750,000","$1,000,000","$3,750,000",-
2025-26,NMC,"$3,000,000",3.1%,"$3,000,000",$0,"$2,000,000","$1,000,000","$3,000,000",-
2026-27,M-NTC,"$3,000,000",2.9%,"$3,000,000",$0,"$1,475,000","$775,000","$2,250,000",-
2022-23,-,"$762,500",0.9%,"$762,500",$0,$0,"$750,000","$750,000","$250,000"
2023-24,-,"$762,500",0.9%,"$762,500",$0,$0,"$775,000","$775,000","$775,000"
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$225,000"
2020-21,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000","$125,000"
2017-18,-,"$765,000",1.0%,"$765,000",$0,"$60,000","$650,000","$710,000","$70,000"
2018-19,-,"$765,000",1.0%,"$765,000",$0,"$65,000","$700,000","$765,000","$70,000"
2019-20,-,"$765,000",0.9%,"$765,000",$0,"$70,000","$750,000","$820,000","$70,000"

