PLAYER CONTRACT SUMMARY
Player Name,Erik#56 Haula
NHL Player ID,8475287
Official Name,Erik Haula
Current Team,NSH
Position,L
Number,#56
Export Date,2025-10-16 16:37:41

DATA SUMMARY
Total Contracts,6
Total Contract Details,13

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),NJD,2023-06-23,3,9450000,,"UFACap Percent : 3.3%Signing Team: New Jersey DevilsSigning Date: Jun. 23, 2023"
Standard Contract,BOS,2021-07-28,2,4750000,,"UFACap Percent : -%Signing Team: Boston BruinsSigning Date: Jul. 28, 2021"
Standard Contract,NSH,2020-12-23,1,1750000,,"UFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Dec. 23, 2020"
Standard Contract (Extension),VGK,2017-06-21,3,8250000,,"UFACap Percent : -%Signing Team: Vegas Golden KnightsSigning Date: Jun. 21, 2017"
Standard Contract,MIN,2015-08-02,2,2000000,,"RFA (Arb)Cap Percent : -%Signing Team: Minnesota WildSigning Date: Aug. 2, 2015"
Entry-Level Contract,MIN,2013-04-10,2,3500000,,"RFA (Arb)Cap Percent : -%Signing Team: Minnesota WildSigning Date: Apr. 10, 2013"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,NTC,"$3,150,000",3.8%,"$3,150,000",$0,"$1,000,000","$2,900,000","$3,900,000",-
2024-25,NTC,"$3,150,000",3.6%,"$3,150,000",$0,"$1,000,000","$2,150,000","$3,150,000",-
2025-26,M-NTC,"$3,150,000",3.3%,"$3,150,000",$0,$0,"$2,400,000","$2,400,000",-
2021-22,-,"$2,375,000",2.9%,"$2,375,000",$0,$0,"$2,250,000","$2,250,000",-
2022-23,-,"$2,375,000",2.9%,"$2,375,000",$0,$0,"$2,500,000","$2,500,000",-
2020-21,-,"$1,750,000",2.1%,"$1,750,000",$0,$0,"$1,750,000","$1,750,000",-
2017-18,-,"$2,750,000",3.7%,"$2,750,000",$0,$0,"$2,750,000","$2,750,000",-
2018-19,-,"$2,750,000",3.5%,"$2,750,000",$0,$0,"$2,750,000","$2,750,000",-
2019-20,-,"$2,750,000",3.4%,"$2,750,000",$0,$0,"$2,750,000","$2,750,000",-
2015-16,-,"$1,000,000",1.4%,"$1,000,000",$0,$0,"$950,000","$950,000",-
2016-17,-,"$1,000,000",1.4%,"$1,000,000",$0,$0,"$1,050,000","$1,050,000",-
2013-14,-,"$900,000",1.4%,"$1,750,000","$850,000","$90,000","$810,000","$900,000","$67,500"
2014-15,-,"$900,000",1.3%,"$1,750,000","$850,000","$90,000","$810,000","$900,000","$67,500"

