PLAYER CONTRACT SUMMARY
Player Name,David#58 Savard
NHL Player ID,8475233
Official Name,David Savard
Current Team,CBJ
Position,D
Number,#58
Export Date,2025-10-17 12:36:45

DATA SUMMARY
Total Contracts,5
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,MTL,2021-07-28,4,14000000,,"UFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jul. 28, 2021"
Standard Contract (Extension),CBJ,2015-09-08,5,21250000,,"UFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Sep. 8, 2015"
Standard Contract,CBJ,2014-07-05,2,2600000,,"RFA (Arb)Cap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jul. 5, 2014"
Standard Contract,CBJ,2013-07-17,1,709275,,"RFA (Arb)Cap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jul. 17, 2013"
Entry-Level Contract,CBJ,2010-06-03,3,2750000,,"RFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jun. 3, 2010"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2021-22,-,"$3,500,000",4.3%,"$3,500,000",$0,$0,"$2,800,000","$2,800,000",-
2022-23,-,"$3,500,000",4.2%,"$3,500,000",$0,$0,"$4,200,000","$4,200,000",-
2023-24,-,"$3,500,000",4.2%,"$3,500,000",$0,$0,"$4,200,000","$4,200,000",-
2024-25,-,"$3,500,000",4.0%,"$3,500,000",$0,"$500,000","$2,300,000","$2,800,000",-
2016-17,-,"$4,250,000",5.8%,"$4,250,000",$0,$0,"$3,500,000","$3,500,000",-
2017-18,-,"$4,250,000",5.7%,"$4,250,000",$0,$0,"$4,000,000","$4,000,000",-
2018-19,-,"$4,250,000",5.3%,"$4,250,000",$0,$0,"$4,750,000","$4,750,000",-
2019-20,-,"$4,250,000",5.2%,"$4,250,000",$0,$0,"$5,000,000","$5,000,000",-
2020-21,-,"$4,250,000",5.2%,"$4,250,000",$0,$0,"$4,000,000","$4,000,000",-
2014-15,-,"$1,300,000",1.9%,"$1,300,000",$0,$0,"$1,300,000","$1,300,000",-
2015-16,-,"$1,300,000",1.8%,"$1,300,000",$0,$0,"$1,300,000","$1,300,000",-
2013-14,-,"$709,275",1.1%,"$709,275",$0,$0,"$709,275","$709,275","$67,500"
2010-11,-,"$740,167",1.2%,"$916,833","$235,000","$90,000","$625,000","$715,000","$67,500"
2011-12,-,"$740,167",1.2%,"$916,833","$160,000","$90,000","$650,000","$740,000","$67,500"
2012-13,-,"$740,167",1.2%,"$916,833","$135,000","$90,000","$675,500","$765,500","$67,500"

