PLAYER CONTRACT SUMMARY
Player Name,Michal#32 Rozsival
NHL Player ID,8465058
Official Name,Michal Rozsival
Current Team,CHI
Position,D
Number,#32
Export Date,2025-10-17 15:37:44

DATA SUMMARY
Total Contracts,8
Total Contract Details,13

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract (Extension),CHI,2017-02-28,1,650000,,"UFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Feb. 28, 2017"
35+ Contract (Extension),CHI,2016-06-30,1,600000,,"UFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Jun. 30, 2016"
35+ Contract,CHI,2015-09-19,1,800000,,"UFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Sep. 19, 2015"
Standard Contract,CHI,2013-07-05,2,4400000,,"UFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Jul. 5, 2013"
Standard Contract,CHI,2012-09-11,1,2000000,,"UFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Sep. 11, 2012"
Standard Contract,NYR,2008-07-01,4,20000000,,"UFACap Percent : -%Signing Team: New York RangersSigning Date: Jul. 1, 2008"
Standard Contract,NYR,2006-08-01,2,4200000,,"UFACap Percent : -%Signing Team: New York RangersSigning Date: Aug. 1, 2006"
Standard Contract,NYR,2005-09-06,1,703000,,"UFACap Percent : -%Signing Team: New York RangersSigning Date: Sep. 6, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2017-18,-,"$650,000",0.9%,"$650,000",$0,$0,"$650,000","$650,000",-
2016-17,-,"$600,000",0.8%,"$600,000",$0,$0,"$600,000","$600,000",-
2015-16,-,"$600,000",0.8%,"$800,000","$200,000",$0,"$600,000","$600,000",-
2013-14,NMC,"$2,200,000",3.4%,"$2,200,000",$0,$0,"$2,650,000","$2,650,000",-
2014-15,M-NTC,"$2,200,000",3.2%,"$2,200,000",$0,$0,"$1,750,000","$1,750,000",-
2012-13,NTC,"$2,000,000",3.3%,"$2,000,000",$0,$0,"$2,000,000","$2,000,000",-
2008-09,M-NTC,"$5,000,000",8.8%,"$5,000,000",$0,$0,"$7,000,000","$7,000,000",-
2009-10,M-NTC,"$5,000,000",8.8%,"$5,000,000",$0,$0,"$6,000,000","$6,000,000",-
2010-11,M-NTC,"$5,000,000",8.4%,"$5,000,000",$0,$0,"$4,000,000","$4,000,000",-
2011-12,M-NTC,"$5,000,000",7.8%,"$5,000,000",$0,$0,"$3,000,000","$3,000,000",-
2006-07,-,"$2,100,000",4.8%,"$2,100,000",$0,$0,"$1,900,000","$1,900,000",-
2007-08,-,"$2,100,000",4.2%,"$2,100,000",$0,$0,"$2,300,000","$2,300,000",-
2005-06,-,"$703,000",1.8%,"$703,000",$0,$0,"$703,000","$703,000",-

