PLAYER CONTRACT SUMMARY
Player Name,Matt#27 Coronato
NHL Player ID,8482679
Official Name,Matt Coronato
Current Team,CGY
Position,R
Number,#27
Export Date,2025-10-16 16:26:33

DATA SUMMARY
Total Contracts,2
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),CGY,2025-05-03,7,45500000,,"UFACap Percent : 6.8%Signing Team: Calgary FlamesSigning Date: May. 03, 2025"
Entry-Level Contract,CGY,2023-03-26,3,4475000,,"RFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Mar. 26, 2023"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$6,500,000",6.8%,"$6,500,000",$0,"$2,000,000","$5,000,000","$7,000,000",-
2026-27,-,"$6,500,000",6.3%,"$6,500,000",$0,$0,"$6,500,000","$6,500,000",-
2027-28,-,"$6,500,000",5.7%,"$6,500,000",$0,$0,"$6,500,000","$6,500,000",-
2028-29,-,"$6,500,000",5.3%,"$6,500,000",$0,$0,"$6,500,000","$6,500,000",-
2029-30,-,"$6,500,000",5.0%,"$6,500,000",$0,$0,"$6,500,000","$6,500,000",-
2030-31,M-NTC,"$6,500,000",4.7%,"$6,500,000",$0,$0,"$6,500,000","$6,500,000",-
2031-32,M-NTC,"$6,500,000",4.4%,"$6,500,000",$0,$0,"$6,000,000","$6,000,000",-
2022-23,-,"$925,000",1.1%,"$1,491,667",$0,"$92,500","$832,500","$925,000","$80,000"
2023-24,-,"$925,000",1.1%,"$1,491,667","$850,000","$92,500","$832,500","$925,000","$80,000"
2024-25,-,"$925,000",1.1%,"$1,491,667","$850,000","$92,500","$832,500","$925,000","$80,000"

