PLAYER CONTRACT SUMMARY
Player Name,David#71 Clarkson
NHL Player ID,8470920
Official Name,David Clarkson
Current Team,CBJ
Position,R
Number,#23
Export Date,2025-10-17 15:55:08

DATA SUMMARY
Total Contracts,4
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,TOR,2013-07-05,7,36750000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Jul. 5, 2013"
Standard Contract,NJD,2010-07-01,3,8000000,,"UFACap Percent : -%Signing Team: New Jersey DevilsSigning Date: Jul. 1, 2010"
Standard Contract,NJD,2008-07-01,2,1675000,,"RFA (Arb)Cap Percent : -%Signing Team: New Jersey DevilsSigning Date: Jul. 1, 2008"
Entry-Level Contract,NJD,2005-08-12,3,2400000,,"RFA (Arb)Cap Percent : -%Signing Team: New Jersey DevilsSigning Date: Aug. 12, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2013-14,"M-NTC, NMC","$5,250,000",8.2%,"$5,250,000",$0,"$3,500,000","$1,000,000","$4,500,000",-
2014-15,"M-NTC, NMC","$5,250,000",7.6%,"$5,250,000",$0,"$3,750,000","$1,000,000","$4,750,000",-
2015-16,"M-NTC, NMC","$5,250,000",7.4%,"$5,250,000",$0,"$4,500,000","$1,000,000","$5,500,000",-
2016-17,"M-NTC, NMC","$5,250,000",7.2%,"$5,250,000",$0,"$5,000,000","$2,000,000","$7,000,000",-
2017-18,"M-NTC, NMC","$5,250,000",7.0%,"$5,250,000",$0,"$5,000,000","$2,000,000","$7,000,000",-
2018-19,"M-NTC, NMC","$5,250,000",6.6%,"$5,250,000",$0,"$3,750,000","$1,000,000","$4,750,000",-
2019-20,"M-NTC, NMC","$5,250,000",6.4%,"$5,250,000",$0,"$2,250,000","$1,000,000","$3,250,000",-
2010-11,-,"$2,666,667",4.5%,"$2,666,667",$0,$0,"$2,000,000","$2,000,000",-
2011-12,-,"$2,666,667",4.1%,"$2,666,667",$0,$0,"$3,000,000","$3,000,000",-
2012-13,-,"$2,666,667",4.4%,"$2,666,667",$0,$0,"$3,000,000","$3,000,000",-
2008-09,-,"$837,500",1.5%,"$837,500",$0,$0,"$800,000","$800,000",-
2009-10,-,"$837,500",1.5%,"$837,500",$0,$0,"$875,000","$875,000",-
2005-06,-,"$538,333",1.4%,"$800,000","$270,000","$80,000","$450,000","$530,000","$62,500"
2006-07,-,"$538,333",1.2%,"$800,000","$270,000","$80,000","$450,000","$530,000","$62,500"
2007-08,-,"$538,333",1.1%,"$800,000","$245,000","$80,000","$475,000","$555,000","$62,500"

