PLAYER CONTRACT SUMMARY
Player Name,Josh#42 Manson
NHL Player ID,8476312
Official Name,Josh Manson
Current Team,COL
Position,D
Number,#42
Export Date,2025-10-16 16:29:08

DATA SUMMARY
Total Contracts,5
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),COL,2025-07-10,2,7900000,,"UFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: Jul. 10, 2025"
Standard Contract,COL,2022-07-13,4,18000000,,"UFACap Percent : 4.7%Signing Team: Colorado AvalancheSigning Date: Jul. 13, 2022"
Standard Contract (Extension),ANA,2017-10-04,4,16400000,,"UFACap Percent : -%Signing Team: Anaheim DucksSigning Date: Oct. 4, 2017"
Standard Contract (Extension),ANA,2015-07-22,2,1650000,,"RFA (Arb)Cap Percent : -%Signing Team: Anaheim DucksSigning Date: Jul. 22, 2015"
Entry-Level Contract,ANA,2014-03-25,2,1850000,,"RFA (Arb)Cap Percent : -%Signing Team: Anaheim DucksSigning Date: Mar. 25, 2014"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2026-27,M-NTC,"$3,950,000",3.8%,"$3,950,000",$0,$0,"$3,950,000","$3,950,000",-
2027-28,M-NTC,"$3,950,000",3.5%,"$3,950,000",$0,$0,"$3,950,000","$3,950,000",-
2022-23,NTC,"$4,500,000",5.5%,"$4,500,000",$0,$0,"$5,500,000","$5,500,000",-
2023-24,NTC,"$4,500,000",5.4%,"$4,500,000",$0,$0,"$5,000,000","$5,000,000",-
2024-25,M-NTC,"$4,500,000",5.1%,"$4,500,000",$0,$0,"$4,000,000","$4,000,000",-
2025-26,M-NTC,"$4,500,000",4.7%,"$4,500,000",$0,"$1,000,000","$2,500,000","$3,500,000",-
2018-19,-,"$2,050,000",2.6%,"$4,100,000",$0,$0,"$3,250,000","$3,250,000",-
2019-20,M-NTC,"$2,050,000",2.5%,"$4,100,000",$0,$0,"$4,250,000","$4,250,000",-
2020-21,M-NTC,"$2,050,000",2.5%,"$4,100,000",$0,$0,"$4,450,000","$4,450,000",-
2021-22,M-NTC,"$2,050,000",2.5%,"$4,100,000",$0,$0,"$4,450,000","$4,450,000",-
2016-17,-,"$825,000",1.1%,"$825,000",$0,$0,"$825,000","$825,000",-
2017-18,-,"$825,000",1.1%,"$825,000",$0,$0,"$825,000","$825,000",-
2014-15,-,"$925,000",1.3%,"$925,000",$0,"$92,500","$832,500","$925,000","$70,000"
2015-16,-,"$925,000",1.3%,"$925,000",$0,"$92,500","$832,500","$925,000","$70,000"

