PLAYER CONTRACT SUMMARY
Player Name,Trent#10 Frederic
NHL Player ID,8479365
Official Name,Trent Frederic
Current Team,EDM
Position,C
Number,#10
Export Date,2025-10-16 16:31:23

DATA SUMMARY
Total Contracts,4
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),EDM,2025-06-18,8,30800000,,"UFACap Percent : 4.0%Signing Team: Edmonton OilersSigning Date: Jun. 18, 2025"
Standard Contract,BOS,2023-08-01,2,4600000,,"UFACap Percent : -%Signing Team: Boston BruinsSigning Date: Aug. 1, 2023"
Standard Contract (Extension),BOS,2021-06-25,2,2100000,,"RFA (Arb)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Jun. 25, 2021"
Entry-Level Contract,BOS,2018-03-13,3,3412500,,"RFACap Percent : -%Signing Team: Boston BruinsSigning Date: Mar. 13, 2018"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,NMC,"$3,850,000",4.0%,"$3,850,000",$0,"$1,500,000","$2,550,000","$4,050,000",-
2026-27,NMC,"$3,850,000",3.7%,"$3,850,000",$0,"$1,500,000","$2,550,000","$4,050,000",-
2027-28,NMC,"$3,850,000",3.4%,"$3,850,000",$0,"$1,500,000","$2,550,000","$4,050,000",-
2028-29,NMC,"$3,850,000",3.1%,"$3,850,000",$0,"$1,500,000","$2,350,000","$3,850,000",-
2029-30,M-NTC,"$3,850,000",2.9%,"$3,850,000",$0,"$1,500,000","$2,350,000","$3,850,000",-
2030-31,M-NTC,"$3,850,000",2.8%,"$3,850,000",$0,"$1,500,000","$2,150,000","$3,650,000",-
2031-32,M-NTC,"$3,850,000",2.6%,"$3,850,000",$0,"$1,000,000","$2,650,000","$3,650,000",-
2032-33,M-NTC,"$3,850,000",2.5%,"$3,850,000",$0,"$1,000,000","$2,650,000","$3,650,000",-
2023-24,-,"$2,300,000",2.8%,"$2,300,000",$0,"$250,000","$2,050,000","$2,300,000",-
2024-25,-,"$575,000",0.7%,"$2,300,000",$0,$0,"$2,300,000","$2,300,000",-
2021-22,-,"$1,050,000",1.3%,"$1,050,000",$0,$0,"$950,000","$950,000",-
2022-23,-,"$1,050,000",1.3%,"$1,050,000",$0,$0,"$1,150,000","$1,150,000",-
2018-19,-,"$925,000",1.2%,"$1,137,500","$125,000","$92,500","$832,500","$925,000","$70,000"
2019-20,-,"$925,000",1.1%,"$1,137,500","$212,500","$92,500","$832,500","$925,000","$70,000"
2020-21,-,"$925,000",1.1%,"$1,137,500","$300,000","$92,500","$832,500","$925,000","$70,000"

