PLAYER CONTRACT SUMMARY
Player Name,Laurent#26 Dauphin
NHL Player ID,8477460
Official Name,Laurent Dauphin
Current Team,UTA
Position,C
Number,#26
Export Date,2025-10-17 12:59:51

DATA SUMMARY
Total Contracts,6
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,ARI,2022-07-13,1,750000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jul. 13, 2022"
Standard Contract (Extension),MTL,2021-06-21,1,750000,,"UFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jun. 21, 2021"
Standard Contract (Extension),MTL,2020-04-03,1,700000,,"UFA (Group 6)Cap Percent : -%Signing Team: Montreal CanadiensSigning Date: Apr. 3, 2020"
Standard Contract (Extension),NSH,2019-02-27,1,700000,,"UFA (Group 6)Cap Percent : -%Signing Team: Nashville PredatorsSigning Date: Feb. 27, 2019"
Standard Contract,ARI,2018-07-14,1,787500,,"RFA (Arb)Cap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jul. 14, 2018"
Entry-Level Contract,ARI,2014-10-05,3,2775000,,"RFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Oct. 5, 2014"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$300,000"
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$175,000"
2020-21,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000","$175,000"
2019-20,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000","$100,000"
2018-19,-,"$787,500",1.0%,"$787,500",$0,$0,"$787,500","$787,500","$70,000"
2014-15,-,"$775,833",1.1%,"$925,000",$0,"$92,500",-,-,-
2015-16,-,"$745,000",1.0%,"$894,167","$207,500","$92,500","$625,000","$717,500","$70,000"
2016-17,-,"$745,000",1.0%,"$894,167","$157,500","$92,500","$675,000","$767,500","$70,000"
2017-18,-,"$745,000",1.0%,"$894,167","$82,500",$0,"$750,000","$750,000","$70,000"

