PLAYER CONTRACT SUMMARY
Player Name,Tomas#14 Plekanec
NHL Player ID,8469521
Official Name,Tomas Plekanec
Current Team,MTL
Position,C
Number,#14
Export Date,2025-10-17 15:26:20

DATA SUMMARY
Total Contracts,6
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,MTL,2018-07-01,1,3500000,,"UFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jul. 1, 2018"
Standard Contract (Extension),MTL,2015-10-16,2,12000000,,"UFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Oct. 16, 2015"
Standard Contract (Extension),MTL,2010-06-22,6,30000000,,"UFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jun. 22, 2010"
Standard Contract,MTL,2009-07-21,1,2750000,,"UFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jul. 21, 2009"
Standard Contract,MTL,2007-07-05,2,3200000,,"RFA (Arb)Cap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jul. 5, 2007"
Standard Contract,MTL,2005-08-16,2,900000,,"RFA (Arb)Cap Percent : -%Signing Team: Montreal CanadiensSigning Date: Aug. 16, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2018-19,-,"$2,250,000",2.8%,"$3,500,000","$1,250,000",$0,"$2,250,000","$2,250,000",-
2016-17,-,"$6,000,000",8.2%,"$6,000,000",$0,$0,"$7,000,000","$7,000,000",-
2017-18,-,"$6,000,000",8.0%,"$6,000,000",$0,$0,"$5,000,000","$5,000,000",-
2010-11,M-NTC,"$5,000,000",8.4%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2011-12,M-NTC,"$5,000,000",7.8%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2012-13,M-NTC,"$5,000,000",8.3%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2013-14,M-NTC,"$5,000,000",7.8%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2014-15,M-NTC,"$5,000,000",7.2%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2015-16,M-NTC,"$5,000,000",7.0%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2009-10,-,"$2,750,000",4.8%,"$2,750,000",$0,$0,"$2,750,000","$2,750,000",-
2007-08,-,"$1,600,000",3.2%,"$1,600,000",$0,$0,"$1,400,000","$1,400,000",-
2008-09,-,"$1,600,000",2.8%,"$1,600,000",$0,$0,"$1,800,000","$1,800,000",-
2005-06,-,"$450,000",1.2%,"$450,000",$0,$0,"$450,000","$450,000",-
2006-07,-,"$450,000",1.0%,"$450,000",$0,$0,"$450,000","$450,000",-

