PLAYER CONTRACT SUMMARY
Player Name,Matt#17 Martin
NHL Player ID,8474709
Official Name,Matt Martin
Current Team,NYI
Position,L
Number,#17
Export Date,2025-10-17 12:33:08

DATA SUMMARY
Total Contracts,5
Total Contract Details,16

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,NYI,2024-10-26,1,775000,,"UFACap Percent : -%Signing Team: New York IslandersSigning Date: Oct. 26, 2024"
Standard Contract,NYI,2021-01-11,4,6000000,,"UFACap Percent : -%Signing Team: New York IslandersSigning Date: Jan. 11, 2021"
Standard Contract,TOR,2016-07-01,4,10000000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Jul. 1, 2016"
Standard Contract,NYI,2012-09-15,4,4000000,,"UFACap Percent : -%Signing Team: New York IslandersSigning Date: Sep. 15, 2012"
Entry-Level Contract,NYI,2009-09-04,3,2557500,,"RFACap Percent : -%Signing Team: New York IslandersSigning Date: Sep. 4, 2009"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$775,000",0.9%,"$875,000","$100,000",$0,"$775,000","$775,000",-
2020-21,-,"$1,500,000",1.8%,"$1,500,000",$0,"$800,000","$700,000","$1,500,000",-
2021-22,-,"$1,500,000",1.8%,"$1,500,000",$0,$0,"$1,500,000","$1,500,000",-
2022-23,-,"$1,500,000",1.8%,"$1,500,000",$0,$0,"$1,500,000","$1,500,000",-
2023-24,-,"$1,500,000",1.8%,"$1,500,000",$0,$0,"$1,500,000","$1,500,000",-
2016-17,-,"$2,500,000",3.4%,"$2,500,000",$0,"$2,500,000","$1,000,000","$3,500,000",-
2017-18,-,"$2,500,000",3.3%,"$2,500,000",$0,"$1,500,000","$1,000,000","$2,500,000",-
2018-19,-,"$2,500,000",3.1%,"$2,500,000",$0,"$1,500,000","$750,000","$2,250,000",-
2019-20,-,"$2,500,000",3.1%,"$2,500,000",$0,"$1,000,000","$750,000","$1,750,000",-
2012-13,-,"$1,000,000",1.7%,"$1,000,000",$0,$0,"$600,000","$600,000",-
2013-14,-,"$1,000,000",1.6%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2014-15,-,"$1,000,000",1.4%,"$1,000,000",$0,$0,"$1,100,000","$1,100,000",-
2015-16,-,"$1,000,000",1.4%,"$1,000,000",$0,$0,"$1,300,000","$1,300,000",-
2009-10,-,"$631,667",1.1%,"$852,500","$187,500","$65,000","$600,000","$665,000","$65,000"
2010-11,-,"$631,667",1.1%,"$852,500","$237,500","$65,000","$550,000","$615,000","$65,000"
2011-12,-,"$631,667",1.0%,"$852,500","$237,500","$65,000","$550,000","$615,000","$65,000"

