PLAYER CONTRACT SUMMARY
Player Name,Martin#40 Hanzal
NHL Player ID,8471691
Official Name,Martin Hanzal
Current Team,UTA
Position,C
Number,#11
Export Date,2025-10-17 15:17:23

DATA SUMMARY
Total Contracts,4
Total Contract Details,13

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,DAL,2017-07-01,3,14250000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jul. 1, 2017"
Standard Contract (Extension),ARI,2011-10-08,5,15500000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Oct. 8, 2011"
Standard Contract,ARI,2010-09-10,2,3600000,,"RFA (Arb)Cap Percent : -%Signing Team: Arizona CoyotesSigning Date: Sep. 10, 2010"
Entry-Level Contract,ARI,2007-05-30,3,2940000,,"RFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: May 30, 2007"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2017-18,NMC,"$4,750,000",6.3%,"$4,750,000",$0,$0,"$5,250,000","$5,250,000",-
2018-19,M-NTC,"$4,750,000",6.0%,"$4,750,000",$0,$0,"$5,000,000","$5,000,000",-
2019-20,M-NTC,"$4,750,000",5.8%,"$4,750,000",$0,$0,"$4,000,000","$4,000,000",-
2012-13,-,"$3,100,000",5.2%,"$3,100,000",$0,$0,"$2,500,000","$2,500,000",-
2013-14,-,"$3,100,000",4.8%,"$3,100,000",$0,$0,"$2,750,000","$2,750,000",-
2014-15,M-NTC,"$3,100,000",4.5%,"$3,100,000",$0,$0,"$3,250,000","$3,250,000",-
2015-16,M-NTC,"$3,100,000",4.3%,"$3,100,000",$0,$0,"$3,500,000","$3,500,000",-
2016-17,M-NTC,"$3,100,000",4.2%,"$3,100,000",$0,$0,"$3,500,000","$3,500,000",-
2010-11,-,"$1,800,000",3.0%,"$1,800,000",$0,$0,"$1,500,000","$1,500,000",-
2011-12,-,"$1,800,000",2.8%,"$1,800,000",$0,$0,"$2,100,000","$2,100,000",-
2007-08,-,"$850,000",1.7%,"$980,000","$130,000",$0,"$850,000","$850,000","$62,500"
2008-09,-,"$850,000",1.5%,"$980,000","$130,000",$0,"$850,000","$850,000","$62,500"
2009-10,-,"$850,000",1.5%,"$980,000","$130,000",$0,"$850,000","$850,000","$62,500"

