PLAYER CONTRACT SUMMARY
Player Name,Justin#8 Abdelkader
NHL Player ID,8471716
Official Name,Justin Abdelkader
Current Team,DET
Position,L
Number,#8
Export Date,2025-10-17 15:10:42

DATA SUMMARY
Total Contracts,4
Total Contract Details,19

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),DET,2015-11-12,7,29750000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Nov. 12, 2015"
Standard Contract,DET,2012-09-15,4,7200000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Sep. 15, 2012"
Standard Contract,DET,2010-08-24,2,1575000,,"RFA (Arb)Cap Percent : -%Signing Team: Detroit Red WingsSigning Date: Aug. 24, 2010"
Entry-Level Contract,DET,2008-04-04,3,2550000,,"RFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Apr. 4, 2008"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2016-17,NTC,"$4,250,000",5.8%,"$4,250,000",$0,"$500,000","$5,000,000","$5,500,000",-
2017-18,NTC,"$4,250,000",5.7%,"$4,250,000",$0,"$500,000","$4,500,000","$5,000,000",-
2018-19,NTC,"$4,250,000",5.3%,"$4,250,000",$0,"$500,000","$4,500,000","$5,000,000",-
2019-20,NTC,"$4,250,000",5.2%,"$4,250,000",$0,"$500,000","$4,250,000","$4,750,000",-
2020-21,M-NTC,"$4,250,000",5.2%,"$4,250,000",$0,$0,"$3,500,000","$3,500,000",-
2021-22,M-NTC,"$4,250,000",5.2%,"$4,250,000",$0,$0,"$3,000,000","$3,000,000",-
2022-23,M-NTC,"$4,250,000",5.2%,"$4,250,000",$0,$0,"$3,000,000","$3,000,000",-
2023-24,-,-,-,-,$0,$0,-,-,-
2024-25,-,-,-,-,$0,$0,-,-,-
2025-26,-,-,-,-,$0,$0,-,-,-
2012-13,-,"$1,800,000",3.0%,"$1,800,000",$0,"$250,000","$1,150,000","$1,400,000",-
2013-14,-,"$1,800,000",2.8%,"$1,800,000",$0,$0,"$1,550,000","$1,550,000",-
2014-15,-,"$1,800,000",2.6%,"$1,800,000",$0,$0,"$2,000,000","$2,000,000",-
2015-16,-,"$1,800,000",2.5%,"$1,800,000",$0,$0,"$2,250,000","$2,250,000",-
2010-11,-,"$787,500",1.3%,"$787,500",$0,$0,"$750,000","$750,000",-
2011-12,-,"$787,500",1.2%,"$787,500",$0,$0,"$825,000","$825,000",-
2007-08,-,"$740,000",1.5%,"$850,000",$0,$0,"$850,000","$850,000","$55,000"
2008-09,-,"$740,000",1.3%,"$850,000","$190,000",$0,"$660,000","$660,000","$60,000"
2009-10,-,"$740,000",1.3%,"$850,000","$140,000",$0,"$710,000","$710,000","$62,500"

