PLAYER CONTRACT SUMMARY
Player Name,T.J.#77 Oshie
NHL Player ID,8471698
Official Name,T.J. Oshie
Current Team,WSH
Position,R
Number,#77
Export Date,2025-10-17 12:46:26

DATA SUMMARY
Total Contracts,4
Total Contract Details,17

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),WSH,2017-06-23,8,46000000,,"UFACap Percent : -%Signing Team: Washington CapitalsSigning Date: Jun. 23, 2017"
Standard Contract,STL,2012-07-19,5,20875000,,"UFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 19, 2012"
Standard Contract (Extension),STL,2011-06-30,1,2350000,,"RFA (Arb)Cap Percent : -%Signing Team: St. Louis BluesSigning Date: Jun. 30, 2011"
Entry-Level Contract,STL,2008-05-13,3,3825000,,"RFA (Arb)Cap Percent : -%Signing Team: St. Louis BluesSigning Date: May 13, 2008"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2017-18,M-NTC,"$5,750,000",7.7%,"$5,750,000",$0,"$4,000,000","$4,000,000","$8,000,000",-
2018-19,M-NTC,"$5,750,000",7.2%,"$5,750,000",$0,"$4,000,000","$3,500,000","$7,500,000",-
2019-20,M-NTC,"$5,750,000",7.1%,"$5,750,000",$0,"$3,000,000","$3,500,000","$6,500,000",-
2020-21,M-NTC,"$5,750,000",7.1%,"$5,750,000",$0,"$2,000,000","$2,500,000","$4,500,000",-
2021-22,M-NTC,"$5,750,000",7.1%,"$5,750,000",$0,"$3,000,000","$3,000,000","$6,000,000",-
2022-23,M-NTC,"$5,750,000",7.0%,"$5,750,000",$0,"$2,000,000","$2,500,000","$4,500,000",-
2023-24,M-NTC,"$5,750,000",6.9%,"$5,750,000",$0,"$1,000,000","$4,000,000","$5,000,000",-
2024-25,M-NTC,"$5,750,000",6.5%,"$5,750,000",$0,"$1,000,000","$3,000,000","$4,000,000",-
2012-13,-,"$4,175,000",7.0%,"$4,175,000",$0,$0,"$3,375,000","$3,375,000",-
2013-14,-,"$4,175,000",6.5%,"$4,175,000",$0,$0,"$4,000,000","$4,000,000",-
2014-15,-,"$4,175,000",6.1%,"$4,175,000",$0,$0,"$4,500,000","$4,500,000",-
2015-16,-,"$4,175,000",5.8%,"$4,175,000",$0,$0,"$4,500,000","$4,500,000",-
2016-17,-,"$4,175,000",5.7%,"$4,175,000",$0,$0,"$4,500,000","$4,500,000",-
2011-12,-,"$2,350,000",3.7%,"$2,350,000",$0,$0,"$2,350,000","$2,350,000",-
2008-09,-,"$850,000",1.5%,"$1,275,000","$450,000","$85,000","$765,000","$850,000","$62,500"
2009-10,-,"$850,000",1.5%,"$1,275,000","$425,000","$85,000","$765,000","$850,000","$62,500"
2010-11,-,"$850,000",1.4%,"$1,275,000","$400,000","$85,000","$765,000","$850,000","$62,500"

