PLAYER CONTRACT SUMMARY
Player Name,David#21 Schlemko
NHL Player ID,8473673
Official Name,David Schlemko
Current Team,NJD
Position,D
Number,#8
Export Date,2025-10-17 15:20:52

DATA SUMMARY
Total Contracts,5
Total Contract Details,13

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,SJS,2016-07-01,4,8400000,,"UFACap Percent : -%Signing Team: San Jose SharksSigning Date: Jul. 1, 2016"
Standard Contract,NJD,2015-09-10,1,625000,,"UFACap Percent : -%Signing Team: New Jersey DevilsSigning Date: Sep. 10, 2015"
Standard Contract (Extension),ARI,2013-02-25,2,2375000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Feb. 25, 2013"
Standard Contract (Extension),ARI,2010-04-13,3,1650000,,"RFA (Arb)Cap Percent : -%Signing Team: Arizona CoyotesSigning Date: Apr. 13, 2010"
Entry-Level Contract,ARI,2007-07-19,3,1550000,,"RFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jul. 19, 2007"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2016-17,-,"$2,100,000",2.9%,"$2,100,000",$0,"$250,000","$2,250,000","$2,500,000",-
2017-18,-,"$2,100,000",2.8%,"$2,100,000",$0,"$250,000","$2,000,000","$2,250,000",-
2018-19,-,"$2,100,000",2.6%,"$2,100,000",$0,$0,"$1,850,000","$1,850,000",-
2019-20,-,"$2,100,000",2.6%,"$2,100,000",$0,$0,"$1,800,000","$1,800,000",-
2015-16,-,"$625,000",0.9%,"$625,000",$0,$0,"$625,000","$625,000",-
2013-14,-,"$1,187,500",1.8%,"$1,187,500",$0,$0,"$1,100,000","$1,100,000",-
2014-15,-,"$1,187,500",1.7%,"$1,187,500",$0,$0,"$1,275,000","$1,275,000",-
2010-11,-,"$550,000",0.9%,"$550,000",$0,$0,"$550,000","$550,000","$105,000"
2011-12,-,"$550,000",0.9%,"$550,000",$0,$0,"$550,000","$550,000","$550,000"
2012-13,-,"$550,000",0.9%,"$550,000",$0,$0,"$550,000","$550,000","$550,000"
2007-08,-,"$516,667",1.0%,"$516,667",$0,$0,"$510,000","$510,000","$60,000"
2008-09,-,"$516,667",0.9%,"$516,667",$0,$0,"$525,000","$525,000","$60,000"
2009-10,-,"$516,667",0.9%,"$516,667",$0,$0,"$515,000","$515,000","$60,000"

