PLAYER CONTRACT SUMMARY
Player Name,Jaden#17 Schwartz
NHL Player ID,8475768
Official Name,Jaden Schwartz
Current Team,SEA
Position,L
Number,#17
Export Date,2025-10-16 16:44:13

DATA SUMMARY
Total Contracts,4
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,SEA,2021-07-28,5,27500000,,"UFACap Percent : 5.8%Signing Team: Seattle KrakenSigning Date: Jul. 28, 2021"
Standard Contract,STL,2016-07-15,5,26750000,,"UFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 15, 2016"
Standard Contract,STL,2014-10-05,2,4700000,,"RFA (Arb)Cap Percent : -%Signing Team: St. Louis BluesSigning Date: Oct. 5, 2014"
Entry-Level Contract,STL,2012-03-12,3,3500000,,"10.2(c)Cap Percent : -%Signing Team: St. Louis BluesSigning Date: Mar. 12, 2012"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2021-22,NMC,"$5,500,000",6.7%,"$5,500,000",$0,$0,"$4,000,000","$4,000,000",-
2022-23,NMC,"$5,500,000",6.7%,"$5,500,000",$0,$0,"$6,000,000","$6,000,000",-
2023-24,NMC,"$5,500,000",6.6%,"$5,500,000",$0,$0,"$7,000,000","$7,000,000",-
2024-25,M-NTC,"$5,500,000",6.3%,"$5,500,000",$0,$0,"$6,000,000","$6,000,000",-
2025-26,M-NTC,"$5,500,000",5.8%,"$5,500,000",$0,$0,"$4,500,000","$4,500,000",-
2016-17,-,"$5,350,000",7.3%,"$5,350,000",$0,$0,"$5,250,000","$5,250,000",-
2017-18,-,"$5,350,000",7.1%,"$5,350,000",$0,$0,"$5,500,000","$5,500,000",-
2018-19,-,"$5,350,000",6.7%,"$5,350,000",$0,$0,"$6,250,000","$6,250,000",-
2019-20,M-NTC,"$5,350,000",6.6%,"$5,350,000",$0,$0,"$5,750,000","$5,750,000",-
2020-21,M-NTC,"$5,350,000",6.6%,"$5,350,000",$0,$0,"$4,000,000","$4,000,000",-
2014-15,-,"$2,350,000",3.4%,"$2,350,000",$0,$0,"$2,000,000","$2,000,000",-
2015-16,-,"$2,350,000",3.3%,"$2,350,000",$0,$0,"$2,700,000","$2,700,000",-
2011-12,-,"$830,000",1.3%,"$1,166,667","$210,000","$90,000","$600,000","$690,000","$67,500"
2012-13,-,"$830,000",1.4%,"$1,166,667","$400,000","$90,000","$810,000","$900,000","$67,500"
2013-14,-,"$830,000",1.3%,"$1,166,667","$400,000","$90,000","$810,000","$900,000","$67,500"

