PLAYER CONTRACT SUMMARY
Player Name,Justin#90 Bailey
NHL Player ID,8477473
Official Name,Justin Bailey
Current Team,BUF
Position,R
Number,#95
Export Date,2025-10-17 12:49:56

DATA SUMMARY
Total Contracts,8
Total Contract Details,11

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Two-Way Contract (Extension),SJS,2024-06-30,1,775000,,"UFACap Percent : -%Signing Team: San Jose SharksSigning Date: Jun. 30, 2024"
Standard Contract,SJS,2023-11-27,1,775000,,"UFACap Percent : -%Signing Team: San Jose SharksSigning Date: Nov. 27, 2023"
Standard Contract,EDM,2023-01-06,1,750000,,"UFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Jan. 6, 2023"
Standard Contract,VAN,2021-07-28,1,750000,,"UFA (No QO)Cap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 28, 2021"
Standard Contract,VAN,2020-12-17,1,750000,,"UFA (Group 6)Cap Percent : -%Signing Team: Vancouver CanucksSigning Date: Dec. 17, 2020"
Standard Contract,VAN,2019-07-04,1,750000,,"RFA (Arb)Cap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 4, 2019"
Standard Contract,BUF,2018-07-15,1,715000,,"UFA (No QO)Cap Percent : -%Signing Team: Buffalo SabresSigning Date: Jul. 15, 2018"
Entry-Level Contract,BUF,2014-11-02,3,2682500,,"RFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Nov. 2, 2014"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$375,000"
2023-24,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$300,000"
2022-23,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$350,000"
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$400,000"
2020-21,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$225,000"
2019-20,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$165,000"
2018-19,-,"$715,000",0.9%,"$715,000",$0,$0,"$715,000","$715,000","$70,000"
2014-15,-,"$661,666",1.0%,"$661,666",$0,"$92,500",-,-,-
2015-16,-,"$670,000",0.9%,"$894,167","$257,500","$92,500","$575,000","$667,500","$70,000"
2016-17,-,"$670,000",0.9%,"$894,167","$232,500","$92,500","$600,000","$692,500","$70,000"
2017-18,-,"$670,000",0.9%,"$894,167","$182,500",$0,"$650,000","$650,000","$70,000"

