PLAYER CONTRACT SUMMARY
Player Name,Auston#34 Matthews
NHL Player ID,8479318
Official Name,Auston Matthews
Current Team,TOR
Position,C
Number,#34
Export Date,2025-10-16 16:48:26

DATA SUMMARY
Total Contracts,3
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),TOR,2023-08-23,4,53000000,,"UFACap Percent : 13.9%Signing Team: Toronto Maple LeafsSigning Date: Aug. 23, 2023"
Standard Contract (Extension),TOR,2019-02-05,5,58195000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Feb. 5, 2019"
Entry-Level Contract,TOR,2016-07-21,3,11325000,,"RFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Jul. 21, 2016"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,NMC,"$13,250,000",15.1%,"$13,250,000",$0,"$15,925,000","$775,000","$16,700,000",-
2025-26,NMC,"$13,250,000",13.9%,"$13,250,000",$0,"$14,425,000","$775,000","$15,200,000",-
2026-27,NMC,"$13,250,000",12.7%,"$13,250,000",$0,"$10,180,000","$900,000","$11,080,000",-
2027-28,NMC,"$13,250,000",11.7%,"$13,250,000",$0,"$9,120,000","$900,000","$10,020,000",-
2019-20,-,"$11,634,000",14.3%,"$11,634,000",$0,"$15,200,000","$700,000","$15,900,000",-
2020-21,-,"$11,640,250",14.3%,"$11,640,250",$0,"$15,200,000","$700,000","$15,900,000",-
2021-22,-,"$11,640,250",14.3%,"$11,640,250",$0,"$9,720,000","$750,000","$10,470,000",-
2022-23,-,"$11,640,250",14.1%,"$11,640,250",$0,"$7,200,000","$750,000","$7,950,000",-
2023-24,NMC,"$11,640,250",13.9%,"$11,640,250",$0,"$7,200,000","$775,000","$7,975,000",-
2016-17,-,"$925,000",1.3%,"$3,775,000","$2,850,000","$92,500","$832,500","$925,000","$70,000"
2017-18,-,"$925,000",1.2%,"$3,775,000","$2,850,000","$92,500","$832,500","$925,000","$70,000"
2018-19,-,"$925,000",1.2%,"$3,775,000","$2,850,000","$92,500","$832,500","$925,000","$70,000"

