PLAYER CONTRACT SUMMARY
Player Name,Jamie#88 McGinn
NHL Player ID,8473465
Official Name,Jamie McGinn
Current Team,ANA
Position,L
Number,#88
Export Date,2025-10-17 15:19:08

DATA SUMMARY
Total Contracts,5
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,ARI,2016-07-01,3,10000000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jul. 1, 2016"
Standard Contract (Extension),COL,2014-06-20,2,5900000,,"UFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: Jun. 20, 2014"
Standard Contract,COL,2012-07-13,2,3500000,,"RFA (Arb)Cap Percent : -%Signing Team: Colorado AvalancheSigning Date: Jul. 13, 2012"
Standard Contract (Extension),SJS,2011-06-30,1,680000,,"RFA (Arb)Cap Percent : -%Signing Team: San Jose SharksSigning Date: Jun. 30, 2011"
Entry-Level Contract,SJS,2007-04-20,3,3075000,,"RFACap Percent : -%Signing Team: San Jose SharksSigning Date: Apr. 20, 2007"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2016-17,-,"$3,333,333",4.6%,"$3,333,333",$0,$0,"$3,000,000","$3,000,000",-
2017-18,-,"$3,333,333",4.4%,"$3,333,333",$0,$0,"$3,500,000","$3,500,000",-
2018-19,-,"$3,333,333",4.2%,"$3,333,333",$0,$0,"$3,500,000","$3,500,000",-
2014-15,-,"$2,950,000",4.3%,"$2,950,000",$0,$0,"$2,900,000","$2,900,000",-
2015-16,-,"$2,950,000",4.1%,"$2,950,000",$0,$0,"$3,000,000","$3,000,000",-
2012-13,-,"$1,750,000",2.9%,"$1,750,000",$0,$0,"$1,650,000","$1,650,000",-
2013-14,-,"$1,750,000",2.7%,"$1,750,000",$0,$0,"$1,850,000","$1,850,000",-
2011-12,-,"$680,000",1.1%,"$680,000",$0,$0,"$680,000","$680,000","$105,000"
2007-08,-,"$710,000",1.4%,"$1,025,000",$0,"$85,000",-,-,-
2008-09,-,"$681,667",1.2%,"$996,667","$340,000","$85,000","$600,000","$685,000","$62,500"
2009-10,-,"$681,667",1.2%,"$996,667","$315,000","$85,000","$625,000","$710,000","$62,500"
2010-11,-,"$681,667",1.1%,"$996,667","$290,000",$0,"$650,000","$650,000","$62,500"

