gameReferenceId,id,period,periodTime,gameTime,currentPossession,teamInPossession,currentPlayInPossession,isPossessionEvent,isDefensiveEvent,isPossessionBreaking,isLastPlayOfPossession,frame,timecode,shorthand,name,zone,type,outcome,flags,previousName,previousType,previousOutcome,xCoord,yCoord,xAdjCoord,yAdjCoord,scoreDifferential,manpowerSituation,teamSkatersOnIce,teamForwardsOnIceRefs,teamDefencemenOnIceRefs,teamGoalieOnIceRef,opposingTeamSkatersOnIce,opposingTeamForwardsOnIceRefs,opposingTeamDefencemenOnIceRefs,opposingTeamGoalieOnIceRef,team,playerJersey,playerPosition,playerFirstName,playerLastName,playerReferenceId,playZone,playSection,expectedGoalsOnNet,expectedGoalsAllShots
21183,0,1,0,0,,,,,,,,13385,00:00:00:00,Face-Off,faceoff,,nz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21183,1,1,0,0,,None,,false,false,false,false,13385,00:00:00:00,"NZ REC FACE OFF+",faceoff,nz,recovered,successful,"centerfodot, lefthandedopponent",none,none,none,0.8079529,0.75294113,-0.8079529,-0.75294113,0,evenStrength,5,"	8480018, 8481540, 8483515","	8476875, 8478851","	8478470",5,"	8477409, 8477493, 8477933","	8477495, 8478055","	8477970","Montreal Canadiens",14,C,Nick,Suzuki,8480018,nz,southCenterNZ,,
21183,2,1,0,0,,None,,false,false,false,false,13385,00:00:00:00,"NZ FACE OFF-",faceoff,nz,none,failed,"centerfodot, righthandedopponent",none,none,none,0.8079529,0.75294113,0.8079529,0.75294113,0,evenStrength,5,"	8477409, 8477493, 8477933","	8477495, 8478055","	8477970",5,"	8480018, 8481540, 8483515","	8476875, 8478851","	8478470","Florida Panthers",16,C,Aleksander,Barkov,8477493,nz,northCenterNZ,,
21183,3,1,1.0333333333333,1.0333333333333,0,"Montreal Canadiens",0,true,false,false,false,13416,00:00:01:01,"F/OFF LPR+ NZ",lpr,nz,faceoff,successful,,none,none,none,16.90207,-9.3058815,-16.90207,9.3058815,0,evenStrength,5,"	8480018, 8481540, 8483515","	8476875, 8478851","	8478470",5,"	8477409, 8477493, 8477933","	8477495, 8478055","	8477970","Montreal Canadiens",45,D,Alexandre,Carrier,8478851,nz,southCenterNZ,,
21183,4,1,1.0666666666667,1.0666666666667,0,"Montreal Canadiens",1,true,false,false,false,13417,00:00:01:02,"NZPASS south+",pass,nz,south,successful,eastwest,none,none,none,16.90207,-9.3058815,-16.90207,9.3058815,0,evenStrength,5,"	8480018, 8481540, 8483515","	8476875, 8478851","	8478470",5,"	8477409, 8477493, 8477933","	8477495, 8478055","	8477970","Montreal Canadiens",45,D,Alexandre,Carrier,8478851,nz,southCenterNZ,,
21183,5,1,1.7333333333333,1.7333333333333,0,"Montreal Canadiens",2,true,false,false,false,13437,00:00:01:22,"D-ZONE PASS RECEPTION",reception,dz,regular,successful,,none,none,none,35.00795,14.835293,-35.00795,-14.835293,0,evenStrength,5,"	8480018, 8481540, 8483515","	8476875, 8478851","	8478470",5,"	8477409, 8477493, 8477933","	8477495, 8478055","	8477970","Montreal Canadiens",8,D,Mike,Matheson,8476875,dz,centerPointDZ,,
21183,6,1,3,3,0,"Montreal Canadiens",3,true,false,false,true,13475,00:00:03:00,"DZONE STRETCH-",pass,dz,stretch,failed,westside,none,none,none,34.505005,35.45588,-34.505005,-35.45588,0,evenStrength,5,"	8480018, 8481540, 8483515","	8476875, 8478851","	8478470",5,"	8477409, 8477493, 8477933","	8477495, 8478055","	8477970","Montreal Canadiens",8,D,Mike,Matheson,8476875,dz,eastPointDZ,,
21183,7,1,3.4,3.4,0,"Montreal Canadiens",4,false,false,false,false,13487,00:00:03:12,"FAILED PASS TRAJECTORY LOCATION NZ",failedpasslocation,nz,none,failed,,none,none,none,-6.736168,38.97647,6.736168,-38.97647,0,evenStrength,5,"	8480018, 8481540, 8483515","	8476875, 8478851","	8478470",5,"	8477409, 8477493, 8477933","	8477495, 8478055","	8477970","Montreal Canadiens",8,D,Mike,Matheson,8476875,nz,northWestBoardsNZ,,
21183,8,1,6.1333333333333,6.1333333333333,1,"Florida Panthers",0,true,false,false,false,13569,00:00:06:04,"CONT HI PRESS DUMP IN LPR+",lpr,dz,hipresopdumpcontested,successful,,none,none,none,-62.059696,13.829411,-62.059696,13.829411,0,evenStrength,5,"	8477409, 8477493, 8477933","	8477495, 8478055","	8477970",5,"	8480018, 8481540, 8483515","	8476875, 8478851","	8478470","Florida Panthers",16,C,Aleksander,Barkov,8477493,dz,westOuterSlotDZ,,
21183,9,1,6.1333333333333,6.1333333333333,1,"Florida Panthers",1,false,false,false,false,13569,00:00:06:04,"CONT LPR- OZ",lpr,oz,contested,failed,,none,none,none,-61.556755,14.835293,61.556755,-14.835293,0,evenStrength,5,"	8480018, 8481540, 8483515","	8476875, 8478851","	8478470",5,"	8477409, 8477493, 8477933","	8477495, 8478055","	8477970","Montreal Canadiens",14,C,Nick,Suzuki,8480018,oz,westOuterSlot,,
21183,10,1,8,8,1,"Florida Panthers",2,true,false,false,false,13625,00:00:08:00,"DZONE D2D+",pass,dz,d2d,successful,eastside,none,none,none,-79.1597,35.45588,-79.1597,35.45588,0,evenStrength,5,"	8477409, 8477493, 8477933","	8477495, 8478055","	8477970",5,"	8480018, 8481540, 8483515","	8476875, 8478851","	8478470","Florida Panthers",16,C,Aleksander,Barkov,8477493,dz,outsideNorthWestDZ,,
21183,11,1,9.2333333333333,9.2333333333333,1,"Florida Panthers",3,true,false,false,false,13662,00:00:09:07,"D-ZONE PASS RECEPTION",reception,dz,regular,successful,,none,none,none,-75.63911,37.97059,-75.63911,37.97059,0,evenStrength,5,"	8477409, 8477493, 8477933","	8477495, 8478055","	8477970",5,"	8480018, 8481540, 8483515","	8476875, 8478851","	8478470","Florida Panthers",3,D,Seth,Jones,8477495,dz,outsideNorthWestDZ,,
21183,12,1,9.3666666666667,9.3666666666667,1,"Florida Panthers",4,true,false,false,true,13666,00:00:09:11,"OFF GLASS DUMP OUT-",dumpout,dz,boards,failed,,none,none,none,-74.633224,38.97647,-74.633224,38.97647,0,evenStrength,5,"	8477409, 8477493, 8477933","	8477495, 8478055","	8477970",5,"	8480018, 8481540, 8483515","	8476875, 8478851","	8478470","Florida Panthers",3,D,Seth,Jones,8477495,dz,outsideNorthWestDZ,,
