gameReferenceId,id,period,periodTime,gameTime,currentPossession,teamInPossession,currentPlayInPossession,isPossessionEvent,isDefensiveEvent,isPossessionBreaking,isLastPlayOfPossession,frame,timecode,shorthand,name,zone,type,outcome,flags,previousName,previousType,previousOutcome,xCoord,yCoord,xAdjCoord,yAdjCoord,scoreDifferential,manpowerSituation,teamSkatersOnIce,teamForwardsOnIceRefs,teamDefencemenOnIceRefs,teamGoalieOnIceRef,opposingTeamSkatersOnIce,opposingTeamForwardsOnIceRefs,opposingTeamDefencemenOnIceRefs,opposingTeamGoalieOnIceRef,team,playerJersey,playerPosition,playerFirstName,playerLastName,playerReferenceId,playZone,playSection,expectedGoalsOnNet,expectedGoalsAllShots
20929,0,1,0,0,,,,,,,,34730,00:00:00:00,Face-Off,faceoff,,nz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20929,1,1,0,0,,None,,false,false,false,false,34730,00:00:00:00,"NZ FACE OFF+",faceoff,nz,none,successful,"centerfodot, righthandedopponent",none,none,none,-0.19792938,-0.25294113,0.19792938,0.25294113,0,evenStrength,5,"	8475848, 8476981, 8478133","	8475233, 8482964","	8478470",5,"	8475760, 8478474, 8481711","	8476856, 8482655","	8478971","Montreal Canadiens",71,C,Jake,Evans,8478133,nz,northCenterNZ,,
20929,2,1,0,0,,None,,false,false,false,false,34730,00:00:00:00,"NZ FACE OFF-",faceoff,nz,none,failed,"centerfodot, righthandedopponent",none,none,none,-0.19792938,-0.25294113,-0.19792938,-0.25294113,0,evenStrength,5,"	8475760, 8478474, 8481711","	8476856, 8482655","	8478971",5,"	8475848, 8476981, 8478133","	8475233, 8482964","	8478470","Arizona Coyotes",17,C,Nick,Bjugstad,8475760,nz,southCenterNZ,,
20929,3,1,0.016666666666667,0.016666666666667,0,"Montreal Canadiens",0,true,false,false,false,34731,00:00:00:01,"F/OFF LPR+ NZ",lpr,nz,faceoff,successful,,none,none,none,0.8079529,-0.25294113,-0.8079529,0.25294113,0,evenStrength,5,"	8475848, 8476981, 8478133","	8475233, 8482964","	8478470",5,"	8475760, 8478474, 8481711","	8476856, 8482655","	8478971","Montreal Canadiens",71,C,Jake,Evans,8478133,nz,southCenterNZ,,
20929,4,1,0.033333333333333,0.033333333333333,0,"Montreal Canadiens",1,true,false,false,true,34732,00:00:00:02,"NZPASS south-",pass,nz,south,failed,eastwest,none,none,none,0.8079529,-0.25294113,-0.8079529,0.25294113,0,evenStrength,5,"	8475848, 8476981, 8478133","	8475233, 8482964","	8478470",5,"	8475760, 8478474, 8481711","	8476856, 8482655","	8478971","Montreal Canadiens",71,C,Jake,Evans,8478133,nz,southCenterNZ,,
20929,5,1,0.33333333333333,0.33333333333333,1,"Montreal Canadiens",0,true,false,false,true,34750,00:00:00:20,"MISS PASS",reception,nz,regular,failed,,none,none,none,11.369713,8.297058,-11.369713,-8.297058,0,evenStrength,5,"	8475848, 8476981, 8478133","	8475233, 8482964","	8478470",5,"	8475760, 8478474, 8481711","	8476856, 8482655","	8478971","Montreal Canadiens",72,D,Arber,Xhekaj,8482964,nz,southCenterNZ,,
20929,6,1,4.1166666666667,4.1166666666667,2,"Arizona Coyotes",0,true,false,false,false,34977,00:00:04:07,"LPR+ OZ",lpr,oz,error,successful,,none,none,none,72.2177,31.271683,72.2177,31.271683,0,evenStrength,5,"	8475760, 8478474, 8481711","	8476856, 8482655","	8478971",5,"	8475848, 8476981, 8478133","	8475233, 8482964","	8478470","Arizona Coyotes",67,LW,Lawson,Crouse,8478474,oz,outsideNorthEast,,
20929,7,1,4.1333333333333,4.1333333333333,2,"Arizona Coyotes",1,true,false,false,false,34978,00:00:04:08,"NORTH CYCLE OFFBOARDS+",pass,oz,northoffboards,successful,eastwest,none,none,none,72.2177,31.271683,72.2177,31.271683,0,evenStrength,5,"	8475760, 8478474, 8481711","	8476856, 8482655","	8478971",5,"	8475848, 8476981, 8478133","	8475233, 8482964","	8478470","Arizona Coyotes",67,LW,Lawson,Crouse,8478474,oz,outsideNorthEast,,
20929,8,1,4.1666666666667,4.1666666666667,2,"Arizona Coyotes",2,false,false,false,false,34980,00:00:04:10,"CONT LPR- DZ",lpr,dz,contested,failed,,none,none,none,75.746185,27.911766,-75.746185,-27.911766,0,evenStrength,5,"	8475848, 8476981, 8478133","	8475233, 8482964","	8478470",5,"	8475760, 8478474, 8481711","	8476856, 8482655","	8478971","Montreal Canadiens",58,D,David,Savard,8475233,dz,outsideNorthEastDZ,,
20929,9,1,6.2,6.2,2,"Arizona Coyotes",3,true,false,false,false,35102,00:00:06:12,"O-ZONE PASS RECEPTION",reception,oz,regular,successful,,none,none,none,90.32359,-17.51361,90.32359,-17.51361,0,evenStrength,5,"	8475760, 8478474, 8481711","	8476856, 8482655","	8478971",5,"	8475848, 8476981, 8478133","	8475233, 8482964","	8478470","Arizona Coyotes",17,C,Nick,Bjugstad,8475760,oz,outsideNorthWest,,
