Player,Position,Team,ES IND XGFP20,ES ACT2XPF,SOO,SOOdiff,SOT%,ES ISF (P20 WOI),ES ISAg (P20 WOI),ES ISF% (WOI),ES P2SAg (P20 WOI),ES XGFP20 (WOI),ES XGAP20 (WOI),ES OPREB (P20 WOI),ES OddMRAg (P20),ES OZSTART %,XGF %,ES CORSIFOR%
"Jacob Trouba","D","Anaheim",0.0454084809939245,-0.0454084809939245,25.704716737255946,-4.488234489111681,0.06772280327996784,1.514319786480911,1.9686157224251843,0.43478260869565216,4.618675348766779,0.6682111708946766,0.8260935383048698,3.028639572961822,1.1357398398606833,0.2693726937269373,0.4471719635097831,0.42504409171075835
"Andrew Peeke","D","Boston",0.0064330681929701105,-0.0064330681929701105,24.497274966817788,-4.624723371149701,0.025812241755574686,1.2711325791280057,1.5253590949536069,0.45454545454545453,3.813397737384017,0.5499829818004913,0.7049435964683368,3.0507181899072138,0.25422651582560113,0.2465753424657534,0.4382590912682661,0.3404255319148936
"Charlie McAvoy","D","Boston",0.09981587241834058,-0.025129090111639284,24.24712250636585,-2.3961291017088584,0.15566017036086158,2.3899770338144415,2.240603469201039,0.5161290322580645,3.809025897641766,0.8976530285662215,0.8746026088200868,3.062158074574753,0.37343391153350647,0.4241486068111455,0.5065031306037001,0.4875444839857651
"Hampus Lindholm","D","Boston",0.03828081721662973,0.045243539413812116,26.205128890795244,-5.092080796878038,0.0710087394793623,3.006876838695906,2.0881089157610457,0.5901639344262295,5.345558824348277,1.1504201480987002,1.07628106341195,3.3409742652176733,0.16704871326088366,0.23938223938223938,0.516647739782845,0.4564393939393939
"Kevin Shattenkirk","D","Boston",0.02695103662050149,-0.02695103662050149,20.000789037463605,0.7995572974381016,0.07928523023627715,0.9268079190587762,1.8536158381175525,0.3333333333333333,4.0161676492546965,0.5975716830549215,0.8681993310913044,1.5446798650979603,0.6178719460391842,0.58,0.40768419984276444,0.4628099173553719
"Mason Lohrei","D","Boston",0.07051989055957467,0.046058532717250564,21.110822197447185,0.41453965940761844,0.09720973285362411,2.44814688881333,1.8652547724292037,0.5675675675675675,2.914460581920631,0.8752871661323556,0.7793048109973972,2.098411618982854,0.5828921163841262,0.4301675977653631,0.5290048412121096,0.49415204678362573
"Nikita Zadorov","D","Boston",0.04241033738619828,0.3089462895901827,20.628191232055602,-0.7533851335820841,0.09411398445013537,1.3175873511614289,0.7905524106968573,0.625,2.5473355455787625,0.6650360685841931,0.561988381032789,2.1959789186023815,0.7027132539527621,0.23113207547169812,0.5419908859939874,0.4975609756097561
"Tyson Barrie","D","Calgary",0,0,23.869540803563833,0.6287188848193873,0.062074605572762266,1.5207198073754904,0,1,4.562159422126471,0.4557252708129367,0.5362353052155785,3.041439614750981,0,0.6,0.45941873278624756,0.5416666666666666
"Jaccob Slavin","D","Carolina",0.13705531668950355,-0.04085727699177928,23.7344324519262,3.7130201297634544,0.08702017129925019,2.02015883365221,2.1163568733499343,0.4883720930232558,4.328911786397593,0.8581358888540063,0.827930610225519,2.789743151234004,0.6733862778840699,0.2994652406417112,0.5089573212696463,0.5345622119815668
"Jalen Chatfield","D","Carolina",0.05457529092434935,-0.05457529092434935,22.336339501790764,4.924957779309371,0.07129498238530388,2.0664892930023506,2.5831116162529386,0.4444444444444444,3.513031798103996,0.8040424390690649,0.9508584819553685,1.8598403637021157,0.41329785860047014,0.2752808988764045,0.45816970601377355,0.5721649484536082
"K'Andre Miller","D","Carolina",0.021530541000541675,-0.021530541000541675,24.9475121299722,-4.5009638481371095,0.08490791942973087,1.4575292180625663,2.6374338231608343,0.3559322033898305,4.025556887982327,0.6916817636431067,0.9753252600394381,3.6785261217769536,0.34703076620537293,0.2260536398467433,0.41492432474287283,0.45532646048109965
"Mike Reilly","D","Carolina",0.03676444740895762,-0.03676444740895762,27.212922800936887,-4.5262636772667975,0.06963636208224135,2.8234488855932787,2.310094542758137,0.55,4.620189085516274,0.7078370396114002,0.8748467092612958,5.390220599768987,1.5400630285054246,0.4482758620689655,0.44723845816675245,0.39204545454545453
