player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Tomasino, Philip",8481577,RW,roster,,,24,2001-07-28,CAN,72,179,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/PIT/8481577.png
"Wotherspoon, Parker",8478450,"LD,RD",roster,,,28,1997-08-24,CAN,73,190,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/PIT/8478450.png
"Aho, Sebastian",8480222,"LD,RD",non_roster,,,29,1996-02-17,SWE,70,186,L,,,,,,https://assets.nhle.com/mugs/nhl/20172018/NYI/8480222.png
"Alexeyev, Alexander",8480823,"LD,RD",non_roster,,,25,1999-11-15,RUS,76,213,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/WSH/8480823.png
"Broz, Tristan",,C,non_roster,,,23,,,,,,,,,,,
"Fernstrom, Melvin",,RW,non_roster,,,19,,,,,,,,,,,
"Graves, Ryan",8477435,"LD,RD",non_roster,,,30,1995-05-21,CAN,77,220,L,,,,,,https://assets.nhle.com/mugs/nhl/20182019/COL/8477435.png
"Harding, Finn",,RD,non_roster,,,20,,,,,,,,,,,
"Harvey-Pinard, Rafael",8481093,LW,non_roster,,,26,1999-01-06,CAN,69,181,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/MTL/8481093.png
"Hayes, Avery",,RW,non_roster,,,23,,,,,,,,,,,
"Heinen, Danton",8478046,"LW,RW",non_roster,,,30,1995-07-05,CAN,73,188,L,,,,,,https://assets.nhle.com/mugs/nhl/20162017/BOS/8478046.png
"Ilyin, Mikhail",,RW,non_roster,,,20,,,,,,,,,,,
"Imama, Bokondji",8478147,"LW,RW",non_roster,,,29,1996-08-03,CAN,73,221,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/ARI/8478147.png
"Kemp, Philip",8480274,RD,non_roster,,,26,1999-02-12,USA,75,202,R,,,,,,https://assets.nhle.com/mugs/nhl/20232024/EDM/8480274.png
"Koivunen, Ville",8482758,"LW,RW",non_roster,,,22,2003-06-13,FIN,72,184,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/PIT/8482758.png
"Koppanen, Joona",8479533,"LW,C",non_roster,,,27,1998-02-25,FIN,77,216,L,,,,,,https://assets.nhle.com/mugs/nhl/20222023/BOS/8479533.png
"Laatsch, Daniel",,LD,non_roster,,,23,,,,,,,,,,,
"Larsson, Filip",,G,non_roster,,,27,,,,,,,,,,,
"Murashov, Sergey",,G,non_roster,,,21,,,,,,,,,,,
"Pickering, Owen",,"LD,RD",non_roster,,,21,,,,,,,,,,,
"Pieniniemi, Emil",,LD,non_roster,,,20,,,,,,,,,,,
"Pietila, Chase",,RD,non_roster,,,21,,,,,,,,,,,
"Poulin, Sam",8481591,RW,non_roster,,,24,2001-02-25,CAN,73,208,L,,,,,,https://assets.nhle.com/mugs/nhl/20222023/PIT/8481591.png
"Puustinen, Valtteri",8481703,RW,non_roster,,,26,1999-06-04,FIN,69,183,R,,,,,,https://assets.nhle.com/mugs/nhl/20212022/PIT/8481703.png
"Beauchesne, Quinn",,D,unsigned,,,18,,,,,,PIT,2025,5,148,"Jun. 1, 2027",
"Charron, Jordan",,RW,unsigned,,,18,,,,,,PIT,2025,5,154,"Jun. 1, 2027",
"D'Aigle, Gabriel",,G,unsigned,,,18,,,,,,PIT,2025,3,84,"Jun. 1, 2027",
"Dach, Kale",,C,unsigned,,,18,,,,,,PIT,2025,7,201,"Aug. 15, 2029",
"Devlin, Luke",,C,unsigned,,,21,,,,,,PIT,2022,6,182,"Aug. 15, 2027",
"Hayes, Travis",,RW,unsigned,,,18,,,,,,PIT,2025,4,105,"Jun. 1, 2027",
"Horcoff, William",,C,unsigned,,,18,,,,,,PIT,2025,1,24,"Aug. 15, 2029",
"Jarventie, Emil",,LW,unsigned,,,20,,,,,,PIT,2023,7,217,"Jun. 1, 2027",
"Kangas, Kalle",,LD,unsigned,,,20,,,,,,PIT,2023,7,223,"Jun. 1, 2027",
"Kettles, Peyton",,RD,unsigned,,,18,,,,,,PIT,2025,2,39,"Jun. 1, 2027",
"Lucius, Cruz",,RW,unsigned,,,21,,,,,,CAR,2022,4,124,"Aug. 15, 2026",
"Masonius, Joseph",,LD,unsigned,,,28,,,,,,PIT,2016,6,181,-,
"Miller, Ryan",8468011,C,unsigned,,,18,1980-07-17,USA,74,170,L,PIT,2025,5,130,"Jun. 1, 2027",https://assets.nhle.com/mugs/nhl/20152016/VAN/8468011.png
"Peddle, Brady",,LD,unsigned,,,18,,,,,,PIT,2025,3,91,"Aug. 15, 2029",
"Plante, Zam",,C,unsigned,,,21,,,,,,PIT,2022,5,150,"Aug. 15, 2028",
"Sanderson, Carter",,LW,unsigned,,,18,,,,,,PIT,2025,6,169,"Aug. 15, 2029",
"Swanson, Mac",,C,unsigned,,,19,,,,,,PIT,2024,7,207,"Aug. 15, 2028",
"Tankov, Kirill",,C,unsigned,,,23,,,,,,PIT,2021,7,218,-,
"Trethewey, Charlie",,D,unsigned,,,18,,,,,,PIT,2025,3,73,"Aug. 15, 2029",
"Vaisanen, Joona",,RD,unsigned,,,21,,,,,,PIT,2024,6,175,"Jun. 1, 2026",
"Zonnon, Bill",,RW,unsigned,,,19,,,,,,PIT,2025,1,22,"Jun. 1, 2027",
