player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"O'Brien, Liam",8477070,"RW,LW,C",roster,,,31,1994-07-29,CAN,73,213,L,,,,,,https://assets.nhle.com/mugs/nhl/20162017/WSH/8477070.png
"Peterka, JJ",8482175,"LW,RW",roster,,,23,2002-01-14,DEU,72,189,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/UTA/8482175.png
"Schmaltz, Nick",8477951,"LW,C",roster,,,29,1996-02-23,USA,72,181,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/UTA/8477951.png
"Schmidt, Nate",8477220,"LD,RD",roster,,,34,1991-07-16,USA,72,195,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/UTA/8477220.png
"Sergachev, Mikhail",8479410,LD,roster,,,27,1998-06-25,RUS,73,217,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/UTA/8479410.png
"Simashev, Dmitriy",8484386,LD,roster,,,20,2005-02-04,RUS,76,198,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/UTA/8484386.png
"Stenlund, Kevin",8478831,"C,RW",roster,,,29,1996-09-20,SWE,77,215,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/UTA/8478831.png
"Tanev, Brandon",8479293,"LW,RW",roster,,,33,1991-12-31,CAN,72,189,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/UTA/8479293.png
"Thornton, Anson",,G,roster,,,22,,,,,,,,,,,
"Valimaki, Juuso",,"LD,RD",roster,,,27,,,,,,,,,,,
"Vanecek, Vitek",8477970,G,roster,,,29,1996-01-09,CZE,74,184,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/UTA/8477970.png
"Vejmelka, Karel",8478872,G,roster,,,29,1996-05-25,CZE,76,224,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/UTA/8478872.png
"Yamamoto, Kailer",8479977,RW,roster,,,27,1998-09-29,USA,68,153,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/UTA/8479977.png
"Allard, Owen",,C,non_roster,,,21,,,,,,,,,,,
"Beaudoin, Cole",,C,non_roster,,,19,,,,,,,,,,,
"But, Danil",,LW,non_roster,,,20,,,,,,,,,,,
"Connauton, Kevin",8475246,"LD,RD",non_roster,,,35,1990-02-23,CAN,74,205,L,,,,,,https://assets.nhle.com/mugs/nhl/20152016/CBJ/8475246.png
"Duda, Artem",,LD,non_roster,,,21,,,,,,,,,,,
"Hebig, Cameron",,C,non_roster,,,28,,,,,,,,,,,
"Iginla, Tij",,C,non_roster,,,19,,,,,,,,,,,
"Kunc, Michal",,LW,non_roster,,,24,,,,,,,,,,,
"Lamoureux, Maveric",,RD,non_roster,,,21,,,,,,,,,,,
"Lavoie, Tomas",,RD,non_roster,,,19,,,,,,,,,,,
"Lipkin, Sam",,LW,non_roster,,,22,,,,,,,,,,,
"Lutz, Julian",,LW,non_roster,,,21,,,,,,,,,,,
"Matikka, Miko",,RW,non_roster,,,21,,,,,,,,,,,
"McCartney, Ben",8481827,LW,non_roster,,,24,2001-07-13,CAN,72,182,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/ARI/8481827.png
"Nordh, Noel",,LW,non_roster,,,20,,,,,,,,,,,
"Onyebuchi, Montana",,RD,non_roster,,,25,,,,,,,,,,,
"Perunovich, Scott",8481059,"LD,RD",non_roster,,,27,1998-08-18,USA,70,175,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/STL/8481059.png
"Rooney, Kevin",8479291,C,non_roster,,,32,1993-05-21,USA,74,190,L,,,,,,https://assets.nhle.com/mugs/nhl/20162017/NJD/8479291.png
"Smith, Gabe",8474727,C,non_roster,,,19,1988-07-11,USA,71,203,R,,,,,,https://assets.nhle.com/mugs/nhl/20152016/SJS/8474727.png
"Stauber, Jaxson",8483530,G,non_roster,,,26,1999-04-27,USA,75,174,L,,,,,,https://assets.nhle.com/mugs/nhl/20222023/CHI/8483530.png
"Szuber, Maksymilian",,"RD,LD",non_roster,,,23,,,,,,,,,,,
"Villalta, Matt",,G,non_roster,,,26,,,,,,,,,,,
"Alanko, Reko",,D,unsigned,,,18,,,,,,UTA,2025,6,182,"Jun. 1, 2029",
"Bau, Samu",,C,unsigned,,,21,,,,,,ARI,2023,6,162,"Jun. 1, 2027",
"Biber, Gregor",,LD,unsigned,,,19,,,,,,UTA,2024,4,98,"Jun. 1, 2028",
"Borikov, Yegor",,RW,unsigned,,,20,,,,,,UTA,2025,4,110,-,
"Castagna, Jonathan",,C,unsigned,,,20,,,,,,ARI,2023,3,70,"Aug. 15, 2027",
"Cech, Ales",,LD,unsigned,,,21,,,,,,UTA,2024,5,153,"Jun. 1, 2026",
"Desnoyers, Caleb",,C,unsigned,,,18,,,,,,UTA,2025,1,4,"Jun. 1, 2027",
"Fedotov, Ilya",,LW,unsigned,,,22,,,,,,ARI,2021,2,43,-,
"Hoch, Stepan",,LW,unsigned,,,19,,,,,,UTA,2025,3,78,"Jun. 1, 2029",
"Hrabal, Michael",,G,unsigned,,,20,,,,,,ARI,2023,2,38,"Aug. 15, 2027",
"Hradec, Vojtech",,C,unsigned,,,20,,,,,,UTA,2024,6,167,"Jun. 1, 2028",
"Johnson, Ludvig",,D,unsigned,,,19,,,,,,UTA,2025,6,174,"Jun. 1, 2029",
"Lafton, Ludvig",,LD,unsigned,,,19,,,,,,UTA,2024,6,190,"Jun. 1, 2028",
"Ludtke, Tanner",,C,unsigned,,,20,,,,,,ARI,2023,3,81,"Aug. 15, 2027",
"Morden, Matthew",,LD,unsigned,,,21,,,,,,ARI,2022,5,131,"Aug. 15, 2027",
"Moroz, Vadim",,RW,unsigned,,,21,,,,,,ARI,2023,3,88,-,
"Musser, Carsen",,G,unsigned,,,20,,,,,,ARI,2023,6,166,"Aug. 15, 2028",
"Psenicka, Max",,RD,unsigned,,,18,,,,,,UTA,2025,2,46,"Jun. 1, 2027",
"Skahan, Will",,LD,unsigned,,,19,,,,,,UTA,2024,2,65,"Aug. 15, 2028",
"Thelin, Melker",,G,unsigned,,,20,,,,,,ARI,2023,5,134,"Jun. 1, 2027",
"Thomas, Cal",8480851,LD,unsigned,,,22,2000-01-02,CAN,72,195,R,ARI,2021,6,171,"Aug. 15, 2026",https://assets.nhle.com/mugs/nhl/20242025/LAK/8480851.png
"Tkach-Tkachenko, Ivan",,G,unsigned,,,18,,,,,,UTA,2025,5,142,-,
"Vaisanen, Veeti",,LD,unsigned,,,19,,,,,,UTA,2024,3,96,"Jun. 1, 2028",
