player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Schenn, Brayden",8475170,C,roster,,,34,1991-08-22,CAN,73,199,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/STL/8475170.png
"Snuggerud, Jimmy",8483516,"RW,LW",roster,,,21,2004-06-01,USA,73,186,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/STL/8483516.png
"Sundqvist, Oskar",8476897,C,roster,,,31,1994-03-23,SWE,75,220,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/STL/8476897.png
"Suter, Pius",8480459,"C,LW",roster,,,29,1996-05-24,CHE,71,179,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/STL/8480459.png
"Texier, Alexandre",8480074,"RW,LW",roster,,,26,1999-09-13,FRA,73,186,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/STL/8480074.png
"Thomas, Robert",8480023,C,roster,,,26,1999-07-02,CAN,72,218,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/STL/8480023.png
"Toropchenko, Alexey",8480281,"RW,LW",roster,,,26,1999-06-25,RUS,78,222,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/STL/8480281.png
"Tucker, Tyler",8481006,"LD,RD",roster,,,25,2000-03-01,CAN,73,204,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/STL/8481006.png
"Walker, Nathan",8477573,"LW,C",roster,,,31,1994-02-07,GBR,69,187,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/STL/8477573.png
"Alexandrov, Nikita",8481543,C,non_roster,,,25,2000-09-16,DEU,73,177,L,,,,,,https://assets.nhle.com/mugs/nhl/20222023/STL/8481543.png
"Buchinger, Michael",,LD,non_roster,,,21,,,,,,,,,,,
"Burns, Quinton",,LD,non_roster,,,20,,,,,,,,,,,
"Carbonneau, Justin",,RW,non_roster,,,18,,,,,,,,,,,
"Cranley, Will",,G,non_roster,,,23,,,,,,,,,,,
"Dvorsky, Dalibor",,RW,non_roster,,,20,,,,,,,,,,,
"Fischer, Lukas",,LD,non_roster,,,19,,,,,,,,,,,
"Gaudet, Marc-Andre",,LD,non_roster,,,21,,,,,,,,,,,
"Jecho, Adam",,C,non_roster,,,19,,,,,,,,,,,
"Jiricek, Adam",,RD,non_roster,,,19,,,,,,,,,,,
"Johannesson, Samuel",,RD,non_roster,,,24,,,,,,,,,,,
"Kaskimaki, Aleksanteri",,C,non_roster,,,21,,,,,,,,,,,
"Lindstein, Theo",,LD,non_roster,,,20,,,,,,,,,,,
"Loof, Leo",,LD,non_roster,,,23,,,,,,,,,,,
"Luff, Matt",8479644,RW,non_roster,,,28,1997-05-05,CAN,74,196,R,,,,,,https://assets.nhle.com/mugs/nhl/20182019/LAK/8479644.png
"McGing, Hugh",8481070,LW,non_roster,,,27,1998-07-11,USA,68,176,L,,,,,,https://assets.nhle.com/mugs/nhl/20222023/STL/8481070.png
"Pekarcik, Juraj",,LW,non_roster,,,20,,,,,,,,,,,
"Peterson, Dylan",,C,non_roster,,,23,,,,,,,,,,,
"Robertsson, Simon",,RW,non_roster,,,22,,,,,,,,,,,
"Romanov, Georgi",8484312,G,non_roster,,,25,1999-12-15,RUS,77,207,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/SJS/8484312.png
"Schueneman, Corey",8481461,"LD,RD",non_roster,,,30,1995-09-02,USA,71,197,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/MTL/8481461.png
"Skinner, Hunter",,RD,non_roster,,,24,,,,,,,,,,,
"Stancl, Jakub",,C,non_roster,,,20,,,,,,,,,,,
"Stenberg, Otto",,C,non_roster,,,20,,,,,,,,,,,
"Susuyev, Nikita",,RW,non_roster,,,20,,,,,,,,,,,
"Zherenko, Vadim",,G,non_roster,,,24,,,,,,,,,,,
"Dorion, Antoine",,C,unsigned,,,19,,,,,,STL,2024,7,209,"Jun. 1, 2026",
"Fyodorov, Mikhail",,RW,unsigned,,,18,,,,,,STL,2025,5,147,-,
"Härenstam, Love",,G,unsigned,,,18,,,,,,STL,2025,6,179,"Jun. 1, 2029",
"Koromyslov, Arseni",,LD,unsigned,,,21,,,,,,STL,2022,4,120,-,
"Korotky, Matvei",,C,unsigned,,,19,,,,,,STL,2024,7,211,-,
"Kos, Ondrej",,LW,unsigned,,,19,,,,,,STL,2024,3,81,"Jun. 1, 2028",
"Mcisaac, William",,RD,unsigned,,,19,,,,,,STL,2024,5,145,"Jun. 1, 2026",
"Mrsic, Tomas",,C,unsigned,,,19,,,,,,STL,2024,4,113,"Jun. 1, 2026",
"Ralph, Colin",,LD,unsigned,,,20,,,,,,STL,2024,2,48,"Aug. 15, 2028",
"Vorobyov, Ivan",,RW,unsigned,,,23,,,,,,STL,2021,7,198,-,
