player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Back, Oskar",8480840,"RW,LW",roster,,,25,2000-03-12,SWE,75,210,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8480840.png
"Bastian, Nathan",8479414,RW,roster,,,27,1997-12-06,CAN,76,205,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8479414.png
"Benn, Jamie",8473994,LW,roster,,,36,1989-07-18,CAN,74,205,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8473994.png
"Bichsel, Lian",8483425,"LD,RD",roster,,,21,2004-05-18,CHE,78,233,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8483425.png
"Blackwell, Colin",8476278,"C,RW,LW",roster,,,32,1993-03-28,USA,69,190,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8476278.png
"Bourque, Mavrik",8482145,"C,RW,LW",roster,,,23,2002-01-08,CAN,70,191,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8482145.png
"DeSmith, Casey",8479193,G,roster,,,34,1991-08-13,USA,72,181,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8479193.png
"Duchene, Matt",8475168,"C,RW",roster,,,34,1991-01-16,CAN,71,195,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8475168.png
"Faksa, Radek",8476889,C,roster,,,31,1994-01-09,CZE,75,225,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8476889.png
"Harley, Thomas",8481581,"LD,RD",roster,,,24,2001-08-19,USA,75,205,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8481581.png
"Heiskanen, Miro",8480036,"RD,LD",roster,,,26,1999-07-18,FIN,73,195,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8480036.png
"Hintz, Roope",8478449,"C,RW",roster,,,28,1996-11-17,FIN,75,215,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8478449.png
"Hryckowian, Justin",8484829,"LW,C",roster,,,24,2001-02-23,CAN,71,198,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8484829.png
"Johnston, Wyatt",8482740,"C,RW",roster,,,22,2003-05-14,CAN,73,185,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8482740.png
"Krys, Luke",,RD,roster,,,25,,,,,,,,,,,
"Lindell, Esa",8476902,LD,roster,,,31,1994-05-23,FIN,75,220,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8476902.png
"Lundkvist, Nils",8480878,RD,roster,,,25,2000-07-27,SWE,71,190,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8480878.png
"Lyubushkin, Ilya",8480950,RD,roster,,,31,1994-04-06,RUS,74,200,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8480950.png
"McDonald, Kyle",,RW,roster,,,23,,,,,,,,,,,
"Oettinger, Jake",8479979,G,roster,,,26,1998-12-18,USA,77,220,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8479979.png
"Petrovic, Alexander",8475755,RD,roster,,,33,1992-03-03,CAN,76,220,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8475755.png
"Rantanen, Mikko",8478420,RW,roster,,,28,1996-10-29,FIN,76,215,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8478420.png
"Robertson, Jason",8480027,LW,roster,,,26,1999-07-22,USA,75,200,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8480027.png
"Seguin, Tyler",8475794,C,roster,,,33,1992-01-31,CAN,73,205,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8475794.png
"Steel, Sam",8479351,"LW,C",roster,,,27,1998-02-03,CAN,71,184,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8479351.png
"Suter, Ryan",8470600,"LD,RD",roster,Yes,,40,1985-01-21,USA,73,205,L,,,,,,https://assets.nhle.com/mugs/nhl/20152016/MIN/8470600.png
"Wheatcroft, Chase",,C,roster,,,23,,,,,,,,,,,
"Arcuri, Francesco",,C,non_roster,,,22,,,,,,,,,,,
"Bertucci, Tristan",,LD,non_roster,,,20,,,,,,,,,,,
"Capobianco, Kyle",8478476,LD,non_roster,,,28,1997-08-13,CAN,74,201,L,,,,,,https://assets.nhle.com/mugs/nhl/20172018/ARI/8478476.png
"Erne, Adam",8477454,LW,non_roster,,,30,1995-04-20,USA,73,212,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DAL/8477454.png
"Ertel, Justin",,LW,non_roster,,,22,,,,,,,,,,,
"Fuder, Jaxon",,C,non_roster,,,19,,,,,,,,,,,
"Hemming, Emil",,RW,non_roster,,,19,,,,,,,,,,,
