player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Peeke, Andrew",8479369,RD,roster,,,27,1998-03-17,USA,75,210,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BOS/8479369.png
"Swayman, Jeremy",8480280,G,roster,,,26,1998-11-24,USA,74,194,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BOS/8480280.png
"Viel, Jeffrey",8479705,LW,roster,,,28,1997-01-28,CAN,74,205,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BOS/8479705.png
"Zacha, Pavel",8478401,"C,LW",roster,,,28,1997-04-06,CZE,76,199,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BOS/8478401.png
"Zadorov, Nikita",8477507,LD,roster,,,30,1995-04-16,RUS,78,248,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BOS/8477507.png
"Aspirot, Jonathan",,LD,non_roster,,,26,,,,,,,,,,,
"Bancroft, Dalton",,RW,non_roster,,,24,,,,,,,,,,,
"Blumel, Matej",,RW,non_roster,,,25,,,,,,,,,,,
"Brown, Patrick",8477887,"RW,C",non_roster,,,33,1992-05-29,USA,73,210,R,,,,,,https://assets.nhle.com/mugs/nhl/20152016/CAR/8477887.png
"Brunet, Frederic",,"RD,LD",non_roster,,,22,,,,,,,,,,,
"Callahan, Michael",8480828,"LD,RD",non_roster,,,26,1999-09-23,USA,74,199,L,,,,,,https://assets.nhle.com/mugs/nhl/20232024/BOS/8480828.png
"Cavallin, Luke",,G,non_roster,,,24,,,,,,,,,,,
"DiPietro, Michael",8480022,G,non_roster,,,26,1999-06-09,CAN,72,200,L,,,,,,https://assets.nhle.com/mugs/nhl/20182019/VAN/8480022.png
"Duran, Riley",,"RW,C",non_roster,,,23,,,,,,,,,,,
"Edward, Jackson",,LD,non_roster,,,21,,,,,,,,,,,
"Farinacci, John",,C,non_roster,,,24,,,,,,,,,,,
"Harrison, Brett",,C,non_roster,,,22,,,,,,,,,,,
"Johansson, Loke",,LD,non_roster,,,19,,,,,,,,,,,
"Locmelis, Dans",,C,non_roster,,,21,,,,,,,,,,,
"Lysell, Fabian",,RW,non_roster,,,22,,,,,,,,,,,
"Merkulov, Georgii",8483567,"LW,C",non_roster,,,25,2000-10-10,RUS,71,176,L,,,,,,https://assets.nhle.com/mugs/nhl/20232024/BOS/8483567.png
"Poitras, Matthew",8483505,"C,LW",non_roster,,,21,2004-03-10,CAN,71,180,R,,,,,,https://assets.nhle.com/mugs/nhl/20232024/BOS/8483505.png
Simon Zajicek,,G,non_roster,,,24,,,,,,,,,,,
"Soderstrom, Victor",8481599,RD,non_roster,,,24,2001-02-26,SWE,71,184,R,,,,,,https://assets.nhle.com/mugs/nhl/20202021/ARI/8481599.png
"Steeves, Alex",8482634,"LW,RW,C",non_roster,,,25,1999-12-10,USA,72,196,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/TOR/8482634.png
"Sweezey, Billy",8482399,RD,non_roster,,,29,1996-02-06,USA,73,206,R,,,,,,https://assets.nhle.com/mugs/nhl/20222023/CBJ/8482399.png
"Tufte, Riley",8479362,LW,non_roster,,,27,1998-04-10,USA,78,230,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/DAL/8479362.png
"Wanner, Maximus",,RD,non_roster,,,22,,,,,,,,,,,
"Blanar, Vashek",,D,unsigned,,,18,,,,,,BOS,2025,4,100,"Jun. 1, 2029",
"Bychkov, Roman",,LD,unsigned,,,24,,,,,,BOS,2019,5,154,-,
"Chandler, Cole",,C,unsigned,,,18,,,,,,BOS,2025,5,133,"Jun. 1, 2027",
"Gasseau, Andre",,C,unsigned,,,22,,,,,,BOS,2021,7,213,"Aug. 15, 2026",
"Groenewold, Elliott",,LD,unsigned,,,19,,,,,,BOS,2024,4,110,"Aug. 15, 2028",
"Hagens, James",,C,unsigned,,,18,,,,,,BOS,2025,1,7,"Aug. 15, 2029",
"Hendrickson, Beckett",,C,unsigned,,,20,,,,,,BOS,2023,4,124,"Aug. 15, 2028",
"Jellvik, Oskar",,LW,unsigned,,,22,,,,,,BOS,2021,5,149,"Aug. 15, 2026",
"Kostadinski, Kristian",,LD,unsigned,,,20,,,,,,BOS,2023,7,220,"Jun. 1, 2027",
"Langenbrunner, Mason",,RD,unsigned,,,23,,,,,,BOS,2020,5,151,"Aug. 15, 2026",
"Letourneau, Dean",,C,unsigned,,,19,,,,,,BOS,2024,1,25,"Aug. 15, 2029",
"Moore, William",,C,unsigned,,,18,,,,,,BOS,2025,2,51,"Aug. 15, 2029",
"Morello, Jonathan",,C,unsigned,,,19,,,,,,BOS,2024,5,154,"Aug. 15, 2029",
"Nassen, Casper",,RW,unsigned,,,21,,,,,,BOS,2023,7,214,"Aug. 15, 2028",
"Pelosi, Christopher",,C,unsigned,,,20,,,,,,BOS,2023,3,92,"Aug. 15, 2028",
"Pettersson, Liam",8483678,D,unsigned,,,18,2004-02-16,SWE,74,185,L,BOS,2025,2,61,"Jun. 1, 2029",https://assets.nhle.com/mugs/nhl/20252026/VAN/8483678.png
"Simpson, Cooper",,LW,unsigned,,,18,,,,,,BOS,2025,3,79,"Jun. 1, 2027",
"Spicer, Cole",,C,unsigned,,,21,,,,,,BOS,2022,4,117,"Aug. 15, 2026",
"Svedeback, Philip",,G,unsigned,,,23,,,,,,BOS,2021,4,117,"Aug. 15, 2026",
"Walsh, Ryan",,C,unsigned,,,22,,,,,,BOS,2023,6,188,"Aug. 15, 2027",
"Yemelyanov, Kirill",,C,unsigned,,,18,,,,,,BOS,2025,6,165,-,
"Zellers, William",,LW,unsigned,,,19,,,,,,COL,2024,3,76,"Aug. 15, 2029",
