player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Benning, Matt",8476988,RD,roster,Yes,,31,1994-05-25,CAN,73,203,R,,,,,,https://assets.nhle.com/mugs/nhl/20162017/EDM/8476988.png
"Benoit, Simon",8481122,"LD,RD",roster,,,27,1998-09-19,CAN,75,203,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8481122.png
"Blais, Sammy",8478104,LW,roster,,,29,1996-06-17,CAN,74,206,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8478104.png
"Carlo, Brandon",8478443,RD,roster,,,28,1996-11-26,USA,78,218,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8478443.png
"Cowan, Easton",8484158,RW,roster,,,20,2005-05-20,CAN,72,190,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8484158.png
"Domi, Max",8477503,"RW,C,LW",roster,,,30,1995-03-02,CAN,70,194,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8477503.png
"Ekman-Larsson, Oliver",8475171,"LD,RD",roster,,,34,1991-07-17,SWE,74,200,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8475171.png
"Jarnkrok, Calle",8475714,"RW,LW,C",roster,,,34,1991-09-25,SWE,72,192,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8475714.png
"Joshua, Dakota",8478057,"LW,RW,C",roster,,,29,1996-05-15,USA,75,206,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8478057.png
"Kampf, David",8480144,C,roster,Yes,,30,1995-01-12,CZE,74,197,L,,,,,,https://assets.nhle.com/mugs/nhl/20172018/CHI/8480144.png
"Knies, Matthew",8482720,LW,roster,,,23,2002-10-17,USA,74,210,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8482720.png
"Laughton, Scott",8476872,"C,LW,RW",roster,,,31,1994-05-30,CAN,73,190,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8476872.png
"Lorentz, Steven",8478904,"LW,RW,C",roster,,,29,1996-04-13,CAN,76,206,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8478904.png
"Maccelli, Matias",8481711,LW,roster,,,25,2000-10-14,FIN,71,176,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8481711.png
"Matthews, Auston",8479318,C,roster,,,28,1997-09-17,USA,75,208,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8479318.png
"McCabe, Jake",8476931,"LD,RD",roster,,,32,1993-10-12,USA,73,204,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8476931.png
"McMann, Bobby",8482259,"LW,RW,C",roster,,,29,1996-06-15,CAN,74,208,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8482259.png
"Myers, Philippe",8479026,RD,roster,,,28,1997-01-25,CAN,78,219,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8479026.png
"Nylander, William",8477939,"RW,LW",roster,,,29,1996-05-01,CAN,72,204,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8477939.png
"Primeau, Cayden",8480051,G,roster,,,26,1999-08-11,USA,74,199,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8480051.png
"Rielly, Morgan",8476853,"LD,RD",roster,,,31,1994-03-09,CAN,73,222,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8476853.png
"Rifai, Marshall",8483546,"RD,LD",roster,,,27,1998-03-16,CAN,74,205,L,,,,,,https://assets.nhle.com/mugs/nhl/20232024/TOR/8483546.png
"Robertson, Nicholas",8481582,"LW,C",roster,,,24,2001-09-11,USA,69,183,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8481582.png
"Roy, Nicolas",8478462,C,roster,,,28,1997-02-05,CAN,76,202,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8478462.png
"Stolarz, Anthony",8476932,G,roster,,,31,1994-01-20,USA,78,243,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8476932.png
"Tanev, Chris",8475690,RD,roster,,,35,1989-12-20,CAN,74,193,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8475690.png
"Tavares, John",8475166,C,roster,,,35,1990-09-20,CAN,73,216,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TOR/8475166.png
"Woll, Joseph",8479361,G,roster,,,27,1998-07-12,USA,75,203,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/TOR/8479361.png
"Akhtyamov, Artur",8482515,G,non_roster,,,23,2001-10-31,RUS,74,170,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482515.png
"Benning, Matt",8476988,RD,non_roster,,,31,1994-05-25,CAN,73,203,R,,,,,,https://assets.nhle.com/mugs/nhl/20162017/EDM/8476988.png
"Boyd, Travis",8476329,"RW,C",non_roster,,,32,1993-09-14,USA,72,190,R,,,,,,https://assets.nhle.com/mugs/nhl/20172018/WSH/8476329.png
"Chadwick, Noah",,LD,non_roster,,,20,,,,,,,,,,,
"Danford, Ben",,RD,non_roster,,,19,,,,,,,,,,,
"Groulx, Bo",8480870,C,non_roster,,,25,2000-02-06,FRA,74,200,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/ANA/8480870.png
"Haymes, Luke",,C,non_roster,,,22,,,,,,,,,,,
"Hildeby, Dennis",8483710,G,non_roster,,,24,2001-08-19,SWE,79,222,L,,,,,,https://assets.nhle.com/mugs/nhl/20232024/TOR/8483710.png
"Holinka, Miroslav",,C,non_roster,,,19,,,,,,,,,,,
"Kampf, David",8480144,C,non_roster,,,30,1995-01-12,CZE,74,197,L,,,,,,https://assets.nhle.com/mugs/nhl/20172018/CHI/8480144.png
"Kressler, Braeden",,C,non_roster,,,22,,,,,,,,,,,
"Lettieri, Vinni",8479968,"RW,C",non_roster,,,30,1995-02-06,USA,70,184,R,,,,,,https://assets.nhle.com/mugs/nhl/20172018/NYR/8479968.png
"Mermis, Dakota",8477541,"LD,RD",non_roster,,,31,1994-01-05,USA,72,195,L,,,,,,https://assets.nhle.com/mugs/nhl/20172018/ARI/8477541.png
"Peksa, Vyacheslav",,G,non_roster,,,23,,,,,,,,,,,
"Pezzetta, Michael",8479543,LW,non_roster,,,27,1998-03-13,CAN,73,210,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/MTL/8479543.png
"Prokop, John",,D,non_roster,,,24,,,,,,,,,,,
"Quillan, Jacob",8484901,C,non_roster,,,23,2002-02-02,CAN,73,204,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/TOR/8484901.png
"Smith, Blake",,D,non_roster,,,21,,,,,,,,,,,
"Thrun, Henry",8481567,LD,non_roster,,,24,2001-03-12,USA,74,190,L,,,,,,https://assets.nhle.com/mugs/nhl/20222023/SJS/8481567.png
"Tverberg, Ryan",,C,non_roster,,,23,,,,,,,,,,,
"Valis, Borya",,RW,non_roster,,,21,,,,,,,,,,,
"Villeneuve, William",8482174,RD,non_roster,,,23,2002-03-20,CAN,74,183,R,,,,,,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482174.png
"Webber, Cade",8481570,LD,non_roster,,,24,2001-01-05,USA,79,210,L,,,,,,https://assets.nhle.com/mugs/nhl/20232024/TOR/8481570.png
"Belle, William",,RW,unsigned,,,18,,,,,,TOR,2025,5,137,"Aug. 15, 2029",
"Bobylev, Vladimir",,LW,unsigned,,,28,,,,,,TOR,2016,5,122,-,
